sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,sentDate,recDate,notes,sampleDate
981U-I-A2,WATERLOO,rawWW,cpTP24h,,2022-05-07 08:00:00.000,2022-05-08 08:00:00.000,10,4.0,Yes,2022-05-09,2022-05-09 11:00:00,,2022-05-08
982U-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-05-07 08:00:00.000,2022-05-08 08:00:00.000,10,4.0,Yes,2022-05-09,2022-05-09 11:00:00,,2022-05-08
982U-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-05-07 08:00:00.000,2022-05-08 08:00:00.000,10,4.0,Yes,2022-05-09,2022-05-09 11:00:00,,2022-05-08
983U-I-A1,GALT,rawWW,cpTP24h,,2022-05-07 08:00:00.000,2022-05-08 08:00:00.000,10,4.0,Yes,2022-05-09,2022-05-09 11:00:00,,2022-05-08
983U-I-A2,GALT,rawWW,cpTP24h,,2022-05-07 08:00:00.000,2022-05-08 08:00:00.000,10,4.0,Yes,2022-05-09,2022-05-09 11:00:00,,2022-05-08
979M-I-A1,WARDEN,rawWW,grb,2022-05-09 08:40:00.000,,,3,14.5,Yes,2022-05-09,2022-05-09 11:30:00,,2022-05-09
979M-I-A2,WARDEN,rawWW,grb,2022-05-09 08:40:00.000,,,3,14.5,Yes,2022-05-09,2022-05-09 11:30:00,,2022-05-09
980M-I-A1,LESLIE,rawWW,grb,2022-05-09 08:15:00.000,,,3,15.5,Yes,2022-05-09,2022-05-09 11:30:00,,2022-05-09
980M-I-A2,LESLIE,rawWW,grb,2022-05-09 08:15:00.000,,,3,15.5,Yes,2022-05-09,2022-05-09 11:30:00,,2022-05-09
976M-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-05-08 08:40:00.000,2022-05-09 08:40:00.000,5,4.0,Yes,2022-05-09,2022-05-09 15:30:00,,2022-05-09
976M-I-A2,CLARKSON,pstGrit,cpTP24h,,2022-05-08 08:40:00.000,2022-05-09 08:40:00.000,5,4.0,Yes,2022-05-09,2022-05-09 15:30:00,,2022-05-09
977M-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-05-08 09:15:00.000,2022-05-09 09:15:00.000,5,4.0,Yes,2022-05-09,2022-05-09 15:30:00,,2022-05-09
977M-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-05-08 09:15:00.000,2022-05-09 09:15:00.000,5,4.0,Yes,2022-05-09,2022-05-09 15:30:00,,2022-05-09
978M-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-05-08 12:05:00.000,2022-05-09 12:05:00.000,5,4.0,Yes,2022-05-09,2022-05-09 15:30:00,,2022-05-09
978M-I-A2,HUMBER AMF,rawWW,cpTP24h,,2022-05-08 12:05:00.000,2022-05-09 12:05:00.000,5,4.0,Yes,2022-05-09,2022-05-09 15:30:00,,2022-05-09
981T-I-A1,WATERLOO,rawWW,cpTP24h,,2022-05-09 08:00:00.000,2022-05-10 08:00:00.000,10,4.0,Yes,2022-05-11,2022-05-11 11:30:00,,2022-05-10
982T-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-05-09 08:00:00.000,2022-05-10 08:00:00.000,10,4.0,Yes,2022-05-11,2022-05-11 11:30:00,,2022-05-10
982T-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-05-09 08:00:00.000,2022-05-10 08:00:00.000,10,4.0,Yes,2022-05-11,2022-05-11 11:30:00,,2022-05-10
983T-I-A1,GALT,rawWW,cpTP24h,,2022-05-09 08:00:00.000,2022-05-10 08:00:00.000,10,4.0,Yes,2022-05-11,2022-05-11 11:30:00,,2022-05-10
976T-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-05-09 08:13:00.000,2022-05-10 08:13:00.000,5,4.0,Yes,2022-05-11,2022-05-11 15:22:00,,2022-05-10
977T-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-05-09 09:40:00.000,2022-05-10 09:40:00.000,5,4.0,Yes,2022-05-11,2022-05-11 15:22:00,,2022-05-10
977T-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-05-09 09:40:00.000,2022-05-10 09:40:00.000,5,4.0,Yes,2022-05-11,2022-05-11 15:22:00,,2022-05-10
978T-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-05-09 10:45:00.000,2022-05-10 10:45:00.000,5,4.0,Yes,2022-05-11,2022-05-11 15:22:00,,2022-05-10
979T-I-A1,WARDEN,rawWW,grb,2022-05-10 09:04:00.000,,,3,15.4,Yes,2022-05-12,2022-05-12 11:15:00,,2022-05-10
979T-I-A2,WARDEN,rawWW,grb,2022-05-10 09:04:00.000,,,3,15.4,Yes,2022-05-12,2022-05-12 11:15:00,,2022-05-10
976W-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-05-10 08:18:00.000,2022-05-11 08:18:00.000,5,4.0,Yes,2022-05-11,2022-05-11 15:22:00,,2022-05-11
977W-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-05-10 09:20:00.000,2022-05-11 09:20:00.000,5,4.0,Yes,2022-05-11,2022-05-11 15:22:00,,2022-05-11
977W-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-05-10 09:20:00.000,2022-05-11 09:20:00.000,5,4.0,Yes,2022-05-11,2022-05-11 15:22:00,,2022-05-11
978W-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-05-10 10:45:00.000,2022-05-11 10:45:00.000,5,4.0,Yes,2022-05-11,2022-05-11 15:22:00,,2022-05-11
979W-I-A1,WARDEN,rawWW,grb,2022-05-11 09:48:00.000,,,3,15.9,Yes,2022-05-12,2022-05-12 11:15:00,,2022-05-11
981R-I-A1,WATERLOO,rawWW,cpTP24h,,2022-05-11 08:00:00.000,2022-05-12 08:00:00.000,10,4.0,Yes,2022-05-12,2022-05-12 12:00:00,,2022-05-12
982R-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-05-11 08:00:00.000,2022-05-12 08:00:00.000,10,4.0,Yes,2022-05-12,2022-05-12 12:00:00,,2022-05-12
982R-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-05-11 08:00:00.000,2022-05-12 08:00:00.000,10,4.0,Yes,2022-05-12,2022-05-12 12:00:00,,2022-05-12
983R-I-A1,GALT,rawWW,cpTP24h,,2022-05-11 08:00:00.000,2022-05-12 08:00:00.000,10,4.0,Yes,2022-05-12,2022-05-12 12:00:00,,2022-05-12
979R-I-A1,WARDEN,rawWW,grb,2022-05-12 08:30:00.000,,,3,16.2,Yes,2022-05-12,2022-05-12 11:15:00,,2022-05-12
979R-I-A2,WARDEN,rawWW,grb,2022-05-12 08:30:00.000,,,3,16.2,Yes,2022-05-12,2022-05-12 11:15:00,,2022-05-12
980W-I-A1,LESLIE,rawWW,grb,2022-05-12 08:57:00.000,,,3,15.7,Yes,2022-05-12,2022-05-12 11:15:00,,2022-05-12
976R-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-05-11 12:10:00.000,2022-05-12 12:10:00.000,5,4.0,Yes,2022-05-16,2022-05-16 14:40:00,,2022-05-12
978R-I-A3,HUMBER AMF,rawWW,cpTP24h,,2022-05-11 08:46:00.000,2022-05-12 08:46:00.000,5,4.0,Yes,2022-05-16,2022-05-16 14:40:00,,2022-05-12
977R-I-A3,GE BOOTH,pstGrit,cpTP24h,,2022-05-11 10:10:00.000,2022-05-12 10:10:00.000,5,4.0,Yes,2022-05-16,2022-05-16 14:40:00,,2022-05-12
979F-I-A1,WARDEN,rawWW,grb,2022-05-13 09:35:00.000,,,3,17.5,Yes,2022-05-16,2022-05-16 11:40:00,,2022-05-13
980F-I-A1,LESLIE,rawWW,grb,2022-05-13 08:00:00.000,,,3,16.0,Yes,2022-05-16,2022-05-16 11:40:00,,2022-05-13
976F-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-05-12 08:26:00.000,2022-05-13 08:26:00.000,5,4.0,Yes,2022-05-16,2022-05-16 14:40:00,,2022-05-13
978F-I-A3,HUMBER AMF,rawWW,cpTP24h,,2022-05-12 12:50:00.000,2022-05-13 12:50:00.000,5,4.0,Yes,2022-05-16,2022-05-16 14:40:00,,2022-05-13
977F-I-A3,GE BOOTH,pstGrit,cpTP24h,,2022-05-12 10:26:00.000,2022-05-13 10:26:00.000,5,4.0,Yes,2022-05-16,2022-05-16 14:40:00,,2022-05-13
989U-I-A1,WATERLOO,rawWW,cpTP24h,,2022-05-14 08:00:00.000,2022-05-15 08:00:00.000,10,4.0,Yes,2022-05-16,2022-05-16 13:00:00,,2022-05-15
989U-I-A2,WATERLOO,rawWW,cpTP24h,,2022-05-14 08:00:00.000,2022-05-15 08:00:00.000,10,4.0,Yes,2022-05-16,2022-05-16 13:00:00,,2022-05-15
990U-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-05-14 09:00:00.000,2022-05-15 09:00:00.000,10,4.0,Yes,2022-05-16,2022-05-16 13:00:00,,2022-05-15
990U-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-05-14 09:00:00.000,2022-05-15 09:00:00.000,10,4.0,Yes,2022-05-16,2022-05-16 13:00:00,,2022-05-15
991U-I-A1,GALT,rawWW,cpTP24h,,2022-05-14 08:00:00.000,2022-05-15 08:00:00.000,10,4.0,Yes,2022-05-16,2022-05-16 13:00:00,,2022-05-15
991U-I-A2,GALT,rawWW,cpTP24h,,2022-05-14 08:00:00.000,2022-05-15 08:00:00.000,10,4.0,Yes,2022-05-16,2022-05-16 13:00:00,,2022-05-15
987M-I-A1,WARDEN,rawWW,grb,2022-05-16 08:30:00.000,,,3,16.4,Yes,2022-05-16,2022-05-16 11:40:00,,2022-05-16
987M-I-A2,WARDEN,rawWW,grb,2022-05-16 08:30:00.000,,,3,16.4,Yes,2022-05-16,2022-05-16 11:40:00,,2022-05-16
988M-I-A1,LESLIE,rawWW,grb,2022-05-16 08:00:00.000,,,3,16.8,Yes,2022-05-16,2022-05-16 11:40:00,,2022-05-16
988M-I-A2,LESLIE,rawWW,grb,2022-05-16 08:00:00.000,,,3,16.8,Yes,2022-05-16,2022-05-16 11:40:00,,2022-05-16
988M-I-A4,LESLIE,rawWW,grb,2022-05-16 08:00:00.000,,,3,16.8,Yes,2022-05-16,2022-05-16 11:40:00,,2022-05-16
986M-I-A3,HUMBER AMF,rawWW,cpTP24h,,2022-05-15 11:35:00.000,2022-05-16 11:35:00.000,5,4.0,Yes,2022-05-16,2022-05-16 14:40:00,,2022-05-16
986M-I-A4,HUMBER AMF,rawWW,cpTP24h,,2022-05-15 11:35:00.000,2022-05-16 11:35:00.000,5,4.0,Yes,2022-05-16,2022-05-16 14:40:00,,2022-05-16
985M-I-A3,GE BOOTH,pstGrit,cpTP24h,,2022-05-15 08:58:00.000,2022-05-16 08:58:00.000,5,4.0,Yes,2022-05-16,2022-05-16 14:40:00,,2022-05-16
985M-I-A4,GE BOOTH,pstGrit,cpTP24h,,2022-05-15 08:58:00.000,2022-05-16 08:58:00.000,5,4.0,Yes,2022-05-16,2022-05-16 14:40:00,,2022-05-16
984M-I-A3,CLARKSON,pstGrit,cpTP24h,,2022-05-15 08:20:00.000,2022-05-16 08:20:00.000,5,4.0,Yes,2022-05-16,2022-05-16 14:40:00,,2022-05-16
984M-I-A4,CLARKSON,pstGrit,cpTP24h,,2022-05-15 08:20:00.000,2022-05-16 08:20:00.000,5,4.0,Yes,2022-05-16,2022-05-16 14:40:00,,2022-05-16
990T-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-05-16 08:00:00.000,2022-05-17 08:00:00.000,10,4.0,Yes,2022-05-17,2022-05-17 12:50:00,,2022-05-17
990T-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-05-16 08:00:00.000,2022-05-17 08:00:00.000,10,4.0,Yes,2022-05-17,2022-05-17 12:50:00,,2022-05-17
989T-I-A1,WATERLOO,rawWW,cpTP24h,,2022-05-16 08:00:00.000,2022-05-17 08:00:00.000,10,4.0,Yes,2022-05-17,2022-05-17 10:50:00,,2022-05-17
991T-I-A1,GALT,rawWW,cpTP24h,,2022-05-16 07:00:00.000,2022-05-17 07:00:00.000,10,4.0,Yes,2022-05-18,2022-05-18 12:15:00,,2022-05-17
984T-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-05-16 08:24:00.000,2022-05-17 08:24:00.000,5,4.0,Yes,2022-05-18,2022-05-18 15:00:00,,2022-05-17
985T-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-05-16 09:45:00.000,2022-05-17 09:45:00.000,5,4.0,Yes,2022-05-18,2022-05-18 15:00:00,,2022-05-17
985T-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-05-16 09:45:00.000,2022-05-17 09:45:00.000,5,4.0,Yes,2022-05-18,2022-05-18 15:00:00,,2022-05-17
986T-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-05-16 11:37:00.000,2022-05-17 11:37:00.000,5,4.0,Yes,2022-05-18,2022-05-18 15:00:00,,2022-05-17
987T-I-A1,WARDEN,rawWW,grb,2022-05-17 08:35:00.000,,,3,14.9,Yes,2022-05-19,2022-05-19 11:45:00,,2022-05-17
987T-I-A2,WARDEN,rawWW,grb,2022-05-17 08:35:00.000,,,3,14.9,Yes,2022-05-19,2022-05-19 11:45:00,,2022-05-17
984W-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-05-17 08:35:00.000,2022-05-18 08:35:00.000,5,4.0,Yes,2022-05-18,2022-05-18 15:00:00,,2022-05-18
985W-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-05-17 09:35:00.000,2022-05-18 09:35:00.000,5,4.0,Yes,2022-05-18,2022-05-18 15:00:00,,2022-05-18
985W-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-05-17 09:35:00.000,2022-05-18 09:35:00.000,5,4.0,Yes,2022-05-18,2022-05-18 15:00:00,,2022-05-18
986W-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-05-17 11:00:00.000,2022-05-18 11:00:00.000,5,4.0,Yes,2022-05-18,2022-05-18 15:00:00,,2022-05-18
987W-I-A1,WARDEN,rawWW,grb,2022-05-18 09:00:00.000,,,3,15.4,Yes,2022-05-19,2022-05-19 11:45:00,,2022-05-18
988W-I-A1,LESLIE,rawWW,grb,2022-05-18 08:30:00.000,,,3,15.9,Yes,2022-05-19,2022-05-19 11:45:00,,2022-05-18
989R-I-A1,WATERLOO,rawWW,cpTP24h,,2022-05-18 08:00:00.000,2022-05-19 08:00:00.000,10,4.0,Yes,2022-05-19,2022-05-19 11:30:00,,2022-05-19
990R-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-05-18 08:00:00.000,2022-05-19 08:00:00.000,10,4.0,Yes,2022-05-19,2022-05-19 11:30:00,,2022-05-19
990R-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-05-18 08:00:00.000,2022-05-19 08:00:00.000,10,4.0,Yes,2022-05-19,2022-05-19 11:30:00,,2022-05-19
991R-I-A1,GALT,rawWW,cpTP24h,,2022-05-18 08:00:00.000,2022-05-19 08:00:00.000,10,4.0,Yes,2022-05-19,2022-05-19 11:30:00,,2022-05-19
987R-I-A1,WARDEN,rawWW,grb,2022-05-19 08:30:00.000,,,3,15.4,Yes,2022-05-19,2022-05-19 11:45:00,,2022-05-19
987R-I-A2,WARDEN,rawWW,grb,2022-05-19 08:30:00.000,,,3,15.4,Yes,2022-05-19,2022-05-19 11:45:00,,2022-05-19
985R-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-05-18 09:12:00.000,2022-05-19 09:12:00.000,5,4.0,Yes,2022-05-24,2022-05-24 15:30:00,,2022-05-19
984R-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-05-18 08:20:00.000,2022-05-19 08:20:00.000,5,4.0,Yes,2022-05-24,2022-05-24 15:30:00,,2022-05-19
986R-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-05-18 11:50:00.000,2022-05-19 11:50:00.000,5,4.0,Yes,2022-05-24,2022-05-24 15:30:00,,2022-05-19
987F-I-A1,WARDEN,rawWW,grb,2022-05-20 08:55:00.000,,,3,15.8,Yes,2022-05-24,2022-05-24 12:50:00,,2022-05-20
987F-I-A3,WARDEN,rawWW,grb,2022-05-20 08:55:00.000,,,3,15.8,Yes,2022-05-24,2022-05-24 12:50:00,,2022-05-20
988F-I-A1,LESLIE,rawWW,grb,2022-05-20 08:10:00.000,,,3,16.1,Yes,2022-05-24,2022-05-24 12:50:00,,2022-05-20
985F-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-05-19 10:00:00.000,2022-05-20 10:00:00.000,5,4.0,Yes,2022-05-24,2022-05-24 15:30:00,,2022-05-20
985F-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-05-19 10:00:00.000,2022-05-20 10:00:00.000,5,4.0,Yes,2022-05-24,2022-05-24 15:30:00,,2022-05-20
984F-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-05-19 09:00:00.000,2022-05-20 09:00:00.000,5,4.0,Yes,2022-05-24,2022-05-24 15:30:00,,2022-05-20
984F-I-A2,CLARKSON,pstGrit,cpTP24h,,2022-05-19 09:00:00.000,2022-05-20 09:00:00.000,5,4.0,Yes,2022-05-24,2022-05-24 15:30:00,,2022-05-20
986F-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-05-19 12:00:00.000,2022-05-20 12:00:00.000,5,4.0,Yes,2022-05-24,2022-05-24 15:30:00,,2022-05-20
986F-I-A2,HUMBER AMF,rawWW,cpTP24h,,2022-05-19 12:00:00.000,2022-05-20 12:00:00.000,5,4.0,Yes,2022-05-24,2022-05-24 15:30:00,,2022-05-20
998F-I-A3,LESLIE,rawWW,grb,2022-05-20 08:10:00.000,,,3,16.1,Yes,2022-05-24,2022-05-24 12:50:00,,2022-05-20
997U-I-A1,WATERLOO,rawWW,cpTP24h,,2022-05-21 08:00:00.000,2022-05-22 08:00:00.000,10,4.0,Yes,2022-05-24,2022-05-24 10:50:00,,2022-05-22
997U-I-A2,WATERLOO,rawWW,cpTP24h,,2022-05-21 08:00:00.000,2022-05-22 08:00:00.000,10,4.0,Yes,2022-05-24,2022-05-24 10:50:00,,2022-05-22
998U-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-05-21 08:00:00.000,2022-05-22 08:00:00.000,10,4.0,Yes,2022-05-24,2022-05-24 10:50:00,,2022-05-22
998U-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-05-21 08:00:00.000,2022-05-22 08:00:00.000,10,4.0,Yes,2022-05-24,2022-05-24 10:50:00,,2022-05-22
999U-I-A1,GALT,rawWW,cpTP24h,,2022-05-21 08:00:00.000,2022-05-22 08:00:00.000,10,4.0,Yes,2022-05-24,2022-05-24 10:50:00,,2022-05-22
999U-I-A2,GALT,rawWW,cpTP24h,,2022-05-21 08:00:00.000,2022-05-22 08:00:00.000,10,4.0,Yes,2022-05-24,2022-05-24 10:50:00,,2022-05-22
999U-I-A3,GALT,rawWW,cpTP24h,,2022-05-21 08:00:00.000,2022-05-22 08:00:00.000,10,4.0,Yes,2022-05-24,2022-05-24 10:50:00,,2022-05-22
999U-I-A4,GALT,rawWW,cpTP24h,,2022-05-21 08:00:00.000,2022-05-22 08:00:00.000,10,4.0,Yes,2022-05-24,2022-05-24 10:50:00,,2022-05-22
994M-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-05-22 12:00:00.000,2022-05-23 12:00:00.000,5,4.0,Yes,2022-05-25,2022-05-25 15:45:00,,2022-05-23
994M-I-A2,HUMBER AMF,rawWW,cpTP24h,,2022-05-22 12:00:00.000,2022-05-23 12:00:00.000,5,4.0,Yes,2022-05-25,2022-05-25 15:45:00,,2022-05-23
997T-I-A1,WATERLOO,rawWW,cpTP24h,,2022-05-23 08:00:00.000,2022-05-24 08:00:00.000,10,4.0,Yes,2022-05-24,2022-05-24 10:50:00,,2022-05-24
998T-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-05-23 08:00:00.000,2022-05-24 08:00:00.000,10,4.0,Yes,2022-05-24,2022-05-24 10:50:00,,2022-05-24
998T-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-05-23 08:00:00.000,2022-05-24 08:00:00.000,10,4.0,Yes,2022-05-24,2022-05-24 10:50:00,,2022-05-24
995T-I-A1,WARDEN,rawWW,grb,2022-05-24 09:10:00.000,,,3,16.0,Yes,2022-05-24,2022-05-24 12:50:00,,2022-05-24
995T-I-A2,WARDEN,rawWW,grb,2022-05-24 09:10:00.000,,,3,16.0,Yes,2022-05-24,2022-05-24 12:50:00,,2022-05-24
995T-I-A3,WARDEN,rawWW,grb,2022-05-24 09:10:00.000,,,3,16.0,Yes,2022-05-24,2022-05-24 12:50:00,,2022-05-24
995T-I-A4,WARDEN,rawWW,grb,2022-05-24 09:10:00.000,,,3,16.0,Yes,2022-05-24,2022-05-24 12:50:00,,2022-05-24
999T-I-A1,GALT,rawWW,cpTP24h,,2022-05-23 08:00:00.000,2022-05-24 08:00:00.000,10,4.0,Yes,2022-05-24,2022-05-24 10:50:00,,2022-05-24
999T-I-A3,GALT,rawWW,cpTP24h,,2022-05-23 08:00:00.000,2022-05-24 08:00:00.000,10,4.0,Yes,2022-05-24,2022-05-24 10:50:00,,2022-05-24
993T-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-05-23 11:00:00.000,2022-05-24 11:00:00.000,5,4.0,Yes,2022-05-25,2022-05-25 15:45:00,,2022-05-24
993T-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-05-23 11:00:00.000,2022-05-24 11:00:00.000,5,4.0,Yes,2022-05-25,2022-05-25 15:45:00,,2022-05-24
992T-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-05-23 09:20:00.000,2022-05-24 09:20:00.000,5,4.0,Yes,2022-05-25,2022-05-25 15:45:00,,2022-05-24
994T-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-05-23 13:40:00.000,2022-05-24 13:40:00.000,5,4.0,Yes,2022-05-25,2022-05-25 15:45:00,,2022-05-24
993W-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-05-24 09:34:00.000,2022-05-25 09:34:00.000,5,4.0,Yes,2022-05-25,2022-05-25 15:45:00,,2022-05-25
993W-I-A2,GE BOOTH,pstGrit,cpTP24h,,2022-05-24 09:34:00.000,2022-05-25 09:34:00.000,5,4.0,Yes,2022-05-25,2022-05-25 15:45:00,,2022-05-25
992W-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-05-24 08:30:00.000,2022-05-25 08:30:00.000,5,4.0,Yes,2022-05-25,2022-05-25 15:45:00,,2022-05-25
994W-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-05-24 12:10:00.000,2022-05-25 12:10:00.000,5,4.0,Yes,2022-05-25,2022-05-25 15:45:00,,2022-05-25
995W-I-A1,WARDEN,rawWW,grb,2022-05-25 09:15:00.000,,,3,16.0,Yes,2022-05-26,2022-05-26 11:15:00,,2022-05-25
995W-I-A2,WARDEN,rawWW,grb,2022-05-25 09:15:00.000,,,3,16.0,Yes,2022-05-26,2022-05-26 11:15:00,,2022-05-25
996W-I-A1,LESLIE,rawWW,grb,2022-05-25 08:15:00.000,,,3,15.9,Yes,2022-05-26,2022-05-26 11:15:00,,2022-05-25
996W-I-A2,LESLIE,rawWW,grb,2022-05-25 08:15:00.000,,,3,15.9,Yes,2022-05-26,2022-05-26 11:15:00,,2022-05-25
998R-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-05-25 08:00:00.000,2022-05-26 08:00:00.000,10,4.0,Yes,2022-05-26,2022-05-26 11:15:00,,2022-05-26
998R-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-05-25 08:00:00.000,2022-05-26 08:00:00.000,10,4.0,Yes,2022-05-26,2022-05-26 11:15:00,,2022-05-26
997R-I-A1,WATERLOO,rawWW,cpTP24h,,2022-05-25 08:00:00.000,2022-05-26 08:00:00.000,10,4.0,Yes,2022-05-26,2022-05-26 14:45:00,,2022-05-26
995R-I-A1,WARDEN,rawWW,grb,2022-05-26 08:30:00.000,,,3,16.7,Yes,2022-05-26,2022-05-26 11:15:00,,2022-05-26
995R-I-A2,WARDEN,rawWW,grb,2022-05-26 08:30:00.000,,,3,16.7,Yes,2022-05-26,2022-05-26 11:15:00,,2022-05-26
999R-I-A1,GALT,rawWW,cpTP24h,,2022-05-25 08:00:00.000,2022-05-26 08:00:00.000,10,4.0,Yes,2022-05-26,2022-05-26 11:15:00,,2022-05-26
993R-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-05-25 09:00:00.000,2022-05-26 09:00:00.000,5,4.0,Yes,2022-05-30,2022-05-30 15:50:00,,2022-05-26
992R-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-05-25 07:55:00.000,2022-05-26 07:55:00.000,5,4.0,Yes,2022-05-30,2022-05-30 15:50:00,,2022-05-26
994R-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-05-25 11:40:00.000,2022-05-26 11:40:00.000,5,4.0,Yes,2022-05-30,2022-05-30 15:50:00,,2022-05-26
996F-I-A1,LESLIE,rawWW,grb,2022-05-27 08:20:00.000,,,3,17.1,Yes,2022-05-30,2022-05-30 11:20:00,,2022-05-27
995F-I-A1,WARDEN,rawWW,grb,2022-05-27 09:15:00.000,,,3,17.0,Yes,2022-05-30,2022-05-30 11:20:00,,2022-05-27
993F-I-A1,GE BOOTH,pstGrit,cpTP24h,,2022-05-26 09:24:00.000,2022-05-27 09:24:00.000,5,4.0,Yes,2022-05-30,2022-05-30 15:50:00,,2022-05-27
992F-I-A1,CLARKSON,pstGrit,cpTP24h,,2022-05-26 08:10:00.000,2022-05-27 08:10:00.000,5,4.0,Yes,2022-05-30,2022-05-30 15:50:00,,2022-05-27
994F-I-A1,HUMBER AMF,rawWW,cpTP24h,,2022-05-26 12:20:00.000,2022-05-27 12:20:00.000,5,4.0,Yes,2022-05-30,2022-05-30 15:50:00,,2022-05-27
1005U-I-A1,WATERLOO,rawWW,cpTP24h,,2022-05-28 08:00:00.000,2022-05-29 08:00:00.000,10,4.0,Yes,2022-05-30,2022-05-30 11:37:00,,2022-05-29
1005U-I-A2,WATERLOO,rawWW,cpTP24h,,2022-05-28 08:00:00.000,2022-05-29 08:00:00.000,10,4.0,Yes,2022-05-30,2022-05-30 11:37:00,,2022-05-29
1006U-I-A1,KITCHENER,pstGrit,cpTP24h,,2022-05-28 08:00:00.000,2022-05-29 08:00:00.000,10,4.0,Yes,2022-05-30,2022-05-30 11:37:00,,2022-05-29
1006U-I-A2,KITCHENER,pstGrit,cpTP24h,,2022-05-28 08:00:00.000,2022-05-29 08:00:00.000,10,4.0,Yes,2022-05-30,2022-05-30 11:37:00,,2022-05-29
1007U-I-A2,GALT,rawWW,cpTP24h,,2022-05-28 08:00:00.000,2022-05-29 08:00:00.000,10,4.0,Yes,2022-05-30,2022-05-30 11:37:00,,2022-05-29
1007U-I-A3,GALT,rawWW,cpTP24h,,2022-05-28 08:00:00.000,2022-05-29 08:00:00.000,10,4.0,Yes,2022-05-30,2022-05-30 11:37:00,,2022-05-29
1004M-I-A1,LESLIE,rawWW,grb,2022-05-30 08:00:00.000,,,3,17.0,Yes,2022-05-30,2022-05-30 11:20:00,,2022-05-30
1004M-I-A2,LESLIE,rawWW,grb,2022-05-30 08:00:00.000,,,3,17.0,Yes,2022-05-30,2022-05-30 11:20:00,,2022-05-30
1003M-I-A1,WARDEN,rawWW,grb,2022-05-30 08:30:00.000,,,3,16.9,Yes,2022-05-30,2022-05-30 11:20:00,,2022-05-30
1003M-I-A2,WARDEN,rawWW,grb,2022-05-30 08:30:00.000,,,3,16.9,Yes,2022-05-30,2022-05-30 11:20:00,,2022-05-30
