sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,sentDate,recDate,notes,sampleDate
PV626,LRWRP,rawWW,cpTP24h,,2022-03-22 06:30:00,2022-03-23 06:30:00,1.0,10.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-23
PV631,CHWW,rawWW,cpTP24h,,2022-03-22 00:00:00,2022-03-23 00:00:00,0.5,12.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-03-23
PV632,TB,rawWW,cpTP24h,,2022-03-22 08:45:00,2022-03-23 10:00:00,0.5,6.6,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-03-23
PV633,LPCC,rawWW,cpTP24h,,2022-03-24 07:00:00,2022-03-25 07:00:00,1.0,12.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-25
PV634,LRPCP,rawWW,cpTP24h,,2022-03-23 00:00:00,2022-03-24 00:00:00,1.0,10.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-24
PV635,LRPCP,rawWW,cpTP24h,,2022-03-24 00:00:00,2022-03-25 00:00:00,1.0,11.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-25
PV636,LRWRP,rawWW,cpTP24h,,2022-03-23 06:30:00,2022-03-24 06:30:00,1.0,10.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-24
PV637,LRWRP,rawWW,cpTP24h,,2022-03-24 06:30:00,2022-03-25 06:30:00,1.0,10.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-25
PV641,MQ Blank,,grb,2022-03-28 09:00:00,,,,,,,,,2022-03-28
PV642,AM,rawWW,cpTP24h,,2022-03-27 06:30:00,2022-03-28 06:30:00,1.0,12.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-28
PV643,LPCC,rawWW,cpTP24h,,2022-03-27 07:00:00,2022-03-28 07:00:00,1.0,12.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-28
PV644,LRPCP,rawWW,cpTP24h,,2022-03-27 00:00:00,2022-03-28 00:00:00,1.0,12.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-28
PV645,LRWRP,rawWW,cpTP24h,,2022-03-27 07:00:00,2022-03-28 07:00:00,1.0,11.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-28
PV657,CHWW,rawWW,cpTP24h,,2022-03-27 00:00:00,2022-03-28 00:00:00,0.5,7.8,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-03-28
PV658,TB,rawWW,cpTP24h,,2022-03-24 08:45:00,2022-03-25 09:45:00,0.5,7.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-03-25
PV659,TB,rawWW,cpTP24h,,2022-03-27 09:46:00,2022-03-28 08:55:00,0.5,7.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-03-28
PV660,AM,rawWW,cpTP24h,,2022-03-29 06:30:00,2022-03-30 06:30:00,1.0,9.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-30
PV661,LPCC,rawWW,cpTP24h,,2022-03-29 07:00:00,2022-03-30 07:00:00,1.0,11.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-30
PV662,LRPCP,rawWW,cpTP24h,,2022-03-28 00:00:00,2022-03-29 00:00:00,1.0,11.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-29
PV663,LRPCP,rawWW,cpTP24h,,2022-03-29 00:00:00,2022-03-30 00:00:00,1.0,11.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-30
PV664,LRWRP,rawWW,cpTP24h,,2022-03-28 07:00:00,2022-03-29 07:00:00,1.0,12.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-29
PV665,LRWRP,rawWW,cpTP24h,,2022-03-29 06:30:00,2022-03-30 06:30:00,1.0,8.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-30
PV670,CHWW,rawWW,cpTP24h,,2022-03-29 00:00:00,2022-03-30 00:00:00,0.5,9.4,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-03-30
PV671,TB,rawWW,cpTP24h,,2022-03-29 09:30:00,2022-03-30 08:30:00,0.5,7.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-03-30
PV672,LA,rawWW,cpTP24h,,2022-03-29 08:00:00,2022-03-30 08:00:00,1.0,13.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-30
PV673,LPCC,rawWW,cpTP24h,,2022-03-31 07:00:00,2022-04-01 07:00:00,1.0,13.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-01
PV674,LRPCP,rawWW,cpTP24h,,2022-03-30 00:01:00,2022-03-30 23:59:00,1.0,11.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-30
PV675,LRPCP,rawWW,cpTP24h,,2022-03-31 00:01:00,2022-03-31 23:59:00,1.0,11.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-31
PV676,LRWRP,rawWW,cpTP24h,,2022-03-30 07:00:00,2022-03-31 07:00:00,1.0,11.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-03-31
PV677,LRWRP,rawWW,cpTP24h,,2022-03-31 07:00:00,2022-04-01 07:00:00,1.0,11.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-01
PV691,MQ Blank,,grb,2022-04-04 09:00:00,,,,,,,,,2022-04-04
PV692,AM,rawWW,cpTP24h,,2022-04-03 06:30:00,2022-04-04 06:30:00,1.0,12.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-04
PV693,LPCC,rawWW,cpTP24h,,2022-04-03 10:30:00,2022-04-04 07:00:00,1.0,13.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-04
PV694,LRPCP,rawWW,cpTP24h,,2022-04-03 00:00:00,2022-04-04 00:00:00,1.0,11.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-04
PV695,LRWRP,rawWW,cpTP24h,,2022-04-03 07:00:00,2022-04-04 07:00:00,1.0,12.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-04
PV717,CHWW,rawWW,cpTP24h,,2022-03-31 00:00:00,2022-04-01 00:00:00,0.5,9.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-01
PV718,CHWW,rawWW,cpTP24h,,2022-04-03 00:00:00,2022-04-04 00:00:00,0.5,14.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-04
PV719,TB,rawWW,cpTP24h,,2022-03-31 08:45:00,2022-04-01 08:45:00,0.5,6.4,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-01
PV720,TB,rawWW,cpTP24h,,2022-04-03 09:46:00,2022-04-04 08:45:00,0.5,7.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-04
PV721,AM,rawWW,cpTP24h,,2022-04-05 06:30:00,2022-04-06 06:30:00,1.0,10.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-06
PV722,LPCC,rawWW,cpTP24h,,2022-04-05 07:00:00,2022-04-06 07:00:00,1.0,13.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-06
PV723,LRPCP,rawWW,cpTP24h,,2022-04-04 00:00:00,2022-04-05 00:00:00,1.0,12.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-05
PV724,LRPCP,rawWW,cpTP24h,,2022-04-05 00:00:00,2022-04-06 00:00:00,1.0,12.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-06
PV725,LRWRP,rawWW,cpTP24h,,2022-04-04 07:00:00,2022-04-05 07:00:00,1.0,11.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-05
PV726,LRWRP,rawWW,cpTP24h,,2022-04-05 07:00:00,2022-04-06 07:00:00,1.0,12.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-06
PV731,CHWW,rawWW,cpTP24h,,2022-04-05 00:00:00,2022-04-06 00:00:00,0.5,12.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-06
PV732,LA,rawWW,cpTP24h,,2022-04-06 09:00:00,2022-04-07 09:00:00,1.0,13.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-07
PV733,LPCC,rawWW,cpTP24h,,2022-04-07 07:00:00,2022-04-08 07:00:00,1.0,14.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-08
PV734,LRPCP,rawWW,cpTP24h,,2022-04-06 00:00:00,2022-04-07 00:00:00,1.0,11.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-07
PV735,LRPCP,rawWW,cpTP24h,,2022-04-07 00:00:00,2022-04-08 00:00:00,1.0,12.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-08
PV736,LRWRP,rawWW,cpTP24h,,2022-04-06 07:00:00,2022-04-07 07:00:00,1.0,11.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-07
PV737,LRWRP,rawWW,cpTP24h,,2022-04-07 07:00:00,2022-04-08 07:00:00,1.0,11.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-08
PV751,MQ Blank,,grb,2022-04-11 09:00:00,,,,,,,,,2022-04-11
PV752,AM,rawWW,cpTP24h,,2022-04-10 06:30:00,2022-04-11 06:30:00,1.0,10.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-11
PV753,LPCC,rawWW,cpTP24h,,2022-04-10 07:45:00,2022-04-11 07:30:00,1.0,13.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-11
PV754,LRPCP,rawWW,cpTP24h,,2022-04-10 00:00:00,2022-04-11 00:00:00,1.0,11.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-11
PV755,LRWRP,rawWW,cpTP24h,,2022-04-10 07:00:00,2022-04-11 07:00:00,1.0,12.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-11
PV757,TB,rawWW,cpTP24h,,2022-04-05 08:45:00,2022-04-06 08:40:00,0.5,6.7,Yes,,,"Sample shipped on ice from site to lab by courier (overnight shipping), DELAYED",2022-04-06
PV801,CHWW,rawWW,cpTP24h,,2022-04-07 00:00:00,2022-04-08 00:00:00,0.5,14.6,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-08
PV802,CHWW,rawWW,cpTP24h,,2022-04-10 00:00:00,2022-04-11 00:00:00,0.5,13.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-11
PV803,TB,rawWW,cpTP24h,,2022-04-07 09:00:00,2022-04-08 08:55:00,0.5,7.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-08
PV804,TB,rawWW,cpTP24h,,2022-04-10 09:18:00,2022-04-11 09:00:00,0.5,6.7,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-11
PV805,LA,rawWW,cpTP24h,,2022-04-11 08:30:00,2022-04-12 08:30:00,1.0,13.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-12
PV806,AM,rawWW,cpTP24h,,2022-04-12 06:30:00,2022-04-13 06:30:00,1.0,10.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-13
PV807,LPCC,rawWW,cpTP24h,,2022-04-12 07:00:00,2022-04-13 07:00:00,1.0,14.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-13
PV808,LRPCP,rawWW,cpTP24h,,2022-04-11 00:00:00,2022-04-12 00:00:00,1.0,12.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-12
PV809,LRPCP,rawWW,cpTP24h,,2022-04-12 00:00:00,2022-04-13 00:00:00,1.0,12.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-13
PV810,LRWRP,rawWW,cpTP24h,,2022-04-11 07:00:00,2022-04-12 07:00:00,1.0,13.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-12
PV811,LRWRP,rawWW,cpTP24h,,2022-04-12 07:00:00,2022-04-13 07:00:00,1.0,13.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-13
PV812,CHWW,rawWW,cpTP24h,,2022-04-12 00:00:00,2022-04-13 00:00:00,0.5,8.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-13
PV813,LRWRP,rawWW,cpTP24h,,2022-04-13 06:30:00,2022-04-14 06:30:00,1.0,12.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-14
PV823,AM,rawWW,cpTP24h,,2022-04-19 06:30:00,2022-04-20 06:30:00,1.0,13.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-20
PV824,LPCC,rawWW,cpTP24h,,2022-04-19 07:15:00,2022-04-20 07:15:00,1.0,13.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-20
PV825,LRPCP,rawWW,cpTP24h,,2022-04-13 00:00:00,2022-04-14 00:00:00,1.0,12.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-14
PV826,LRPCP,rawWW,cpTP24h,,2022-04-18 00:00:00,2022-04-19 00:00:00,1.0,12.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-19
PV827,LRPCP,rawWW,cpTP24h,,2022-04-19 00:00:00,2022-04-20 00:00:00,1.0,12.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-20
PV828,LRWRP,rawWW,cpTP24h,,2022-04-14 06:30:00,2022-04-15 06:30:00,1.0,12.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-15
PV829,LRWRP,rawWW,cpTP24h,,2022-04-17 06:40:00,2022-04-18 06:40:00,1.0,,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-18
PV830,LRWRP,rawWW,cpTP24h,,2022-04-18 06:30:00,2022-04-19 06:30:00,1.0,11.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-19
PV831,LRWRP,rawWW,cpTP24h,,2022-04-19 06:30:00,2022-04-20 06:30:00,1.0,12.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-20
PV817,MQ Blank,,grb,2022-04-20 09:15:00,,,,,,,,,2022-04-20
PV833,CHWW,rawWW,cpTP24h,,2022-04-14 00:00:00,2022-04-15 00:00:00,0.5,14.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-15
PV834,CHWW,rawWW,cpTP24h,,2022-04-17 00:00:00,2022-04-18 00:00:00,0.5,6.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-18
PV835,TB,rawWW,cpTP24h,,2022-04-17 13:25:00,2022-04-18 10:15:00,0.5,5.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-18
PV836,TB,rawWW,cpTP24h,,2022-04-19 09:00:00,2022-04-20 08:55:00,0.5,7.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-20
PV837,LA,rawWW,cpTP24h,,2022-04-18 09:00:00,2022-04-19 09:00:00,1.0,17.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-19
PV838,LRPCP,rawWW,cpTP24h,,2022-04-20 00:00:00,2022-04-21 00:00:00,1.0,12.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-21
PV839,LRPCP,rawWW,cpTP24h,,2022-04-21 00:00:00,2022-04-22 00:00:00,1.0,12.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-22
PV840,LRWRP,rawWW,cpTP24h,,2022-04-20 07:00:00,2022-04-21 07:00:00,1.0,12.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-21
PV841,LRWRP,rawWW,cpTP24h,,2022-04-21 07:00:00,2022-04-22 07:00:00,1.0,12.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-22
PV846,AM,rawWW,cpTP24h,,2022-04-24 06:30:00,2022-04-25 06:30:00,1.0,10.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-25
PV847,LPCC,rawWW,cpTP24h,,2022-04-21 07:00:00,2022-04-22 07:00:00,1.0,15.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-22
PV848,LPCC,rawWW,cpTP24h,,2022-04-24 07:00:00,2022-04-25 07:00:00,1.0,13.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-25
PV849,LRPCP,rawWW,cpTP24h,,2022-04-24 00:00:00,2022-04-25 00:00:00,1.0,12.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-25
PV850,LRWRP,rawWW,cpTP24h,,2022-04-24 07:00:00,2022-04-25 07:00:00,1.0,12.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-25
PV852,CHWW,rawWW,cpTP24h,,2022-04-19 00:00:00,2022-04-20 00:00:00,0.5,12.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-20
PV853,MQ Blank,,grb,2022-04-27 09:15:00,,,,,,,,,2022-04-27
PV854,CHWW,rawWW,cpTP24h,,2022-04-21 00:00:00,2022-04-22 00:00:00,0.5,12.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-22
PV855,CHWW,rawWW,cpTP24h,,2022-04-24 00:00:00,2022-04-25 00:00:00,0.5,20.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-25
PV856,TB,rawWW,cpTP24h,,2022-04-20 08:55:00,2022-04-21 08:55:00,0.5,6.9,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-21
PV857,TB,rawWW,cpTP24h,,2022-04-21 08:55:00,2022-04-22 09:15:00,0.5,8.4,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-22
PV858,TB,rawWW,cpTP24h,,2022-04-24 09:42:00,2022-04-25 08:45:00,0.5,7.3,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-25
PV859,AM,rawWW,cpTP24h,,2022-04-26 06:30:00,2022-04-27 06:30:00,1.0,10.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-27
PV860,LPCC,rawWW,cpTP24h,,2022-04-26 07:20:00,2022-04-27 07:20:00,1.0,13.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-27
PV861,LRPCP,rawWW,cpTP24h,,2022-04-25 00:00:00,2022-04-26 00:00:00,1.0,12.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-26
PV862,LRPCP,rawWW,cpTP24h,,2022-04-26 00:00:00,2022-04-27 00:00:00,1.0,12.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-27
PV863,LRWRP,rawWW,cpTP24h,,2022-04-25 07:00:00,2022-04-26 07:00:00,1.0,13.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-26
PV864,LRWRP,rawWW,cpTP24h,,2022-04-26 07:00:00,2022-04-27 07:00:00,1.0,13.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-27
PV869,CHWW,rawWW,cpTP24h,,2022-04-26 00:00:00,2022-04-27 00:00:00,0.5,10.7,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-27
PV870,TB,rawWW,cpTP24h,,2022-04-26 08:45:00,2022-04-27 09:00:00,0.5,7.1,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-27
PV871,LA,rawWW,cpTP24h,,2022-04-26 09:00:00,2022-04-27 06:30:00,1.0,17.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-27
PV872,LRPCP,rawWW,cpTP24h,,2022-04-27 00:00:00,2022-04-28 00:00:00,1.0,12.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-28
PV873,LRPCP,rawWW,cpTP24h,,2022-04-28 00:00:00,2022-04-29 00:00:00,1.0,12.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-29
PV874,LRWRP,rawWW,cpTP24h,,2022-04-27 06:30:00,2022-04-28 06:30:00,1.0,13.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-28
PV875,LRWRP,rawWW,cpTP24h,,2022-04-28 06:30:00,2022-04-29 06:30:00,1.0,13.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-29
PV879,MQ Blank,,grb,2022-05-02 08:45:00,,,,,,,,,2022-05-02
PV880,AM,rawWW,cpTP24h,,2022-05-01 06:30:00,2022-05-02 06:30:00,1.0,12.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-02
PV881,LPCC,rawWW,cpTP24h,,2022-04-28 07:20:00,2022-04-29 07:20:00,1.0,15.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-04-29
PV882,LPCC,rawWW,cpTP24h,,2022-05-01 07:00:00,2022-05-02 07:00:00,1.0,14.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-02
PV883,LRPCP,rawWW,cpTP24h,,2022-05-01 00:00:00,2022-05-02 00:00:00,1.0,13.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-02
PV884,LRWRP,rawWW,cpTP24h,,2022-05-01 07:00:00,2022-05-02 07:00:00,1.0,13.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-02
PV890,CHWW,rawWW,cpTP24h,,2022-05-01 00:00:00,2022-05-02 00:00:00,0.5,18.8,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-02
PV891,TB,rawWW,cpTP24h,,2022-04-28 09:00:00,2022-04-29 08:45:00,0.5,6.8,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-04-29
PV892,TB,rawWW,cpTP24h,,2022-05-01 09:42:00,2022-05-02 09:00:00,0.5,7.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-02
PV893,LA,rawWW,cpTP24h,,2022-05-02 08:00:00,2022-05-03 08:00:00,1.0,16.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-03
PV894,LRPCP,rawWW,cpTP24h,,2022-05-02 00:00:00,2022-05-03 00:00:00,1.0,13.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-03
PV895,LRPCP,rawWW,cpTP24h,,2022-05-03 00:00:00,2022-05-04 00:00:00,1.0,12.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-04
PV896,LRWRP,rawWW,cpTP24h,,2022-05-02 06:30:00,2022-05-03 06:30:00,1.0,13.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-03
PV897,LRWRP,rawWW,cpTP24h,,2022-05-03 06:30:00,2022-05-04 06:30:00,1.0,12.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-04
PV901,CHWW,rawWW,cpTP24h,,2022-05-03 00:00:00,2022-05-04 00:00:00,0.5,15.5,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-04
PV902,TB,rawWW,cpTP24h,,2022-05-03 08:45:00,2022-05-04 08:45:00,0.5,6.8,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-04
PV903,LRPCP,rawWW,cpTP24h,,2022-05-04 00:00:00,2022-05-05 00:00:00,1.0,12.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-05
PV904,LRPCP,rawWW,cpTP24h,,2022-05-05 00:00:00,2022-05-06 00:00:00,1.0,12.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-06
PV905,LRWRP,rawWW,cpTP24h,,2022-05-04 06:30:00,2022-05-05 06:30:00,1.0,12.9,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-05
PV906,LRWRP,rawWW,cpTP24h,,2022-05-05 06:30:00,2022-05-06 06:30:00,1.0,13.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-06
PV907,MQ Blank,,grb,2022-05-09 09:00:00,,,,,,,,,2022-05-09
PV908,AM,rawWW,cpTP24h,,2022-05-05 06:30:00,2022-05-06 06:30:00,1.0,10.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-06
PV909,AM,rawWW,cpTP24h,,2022-05-08 06:30:00,2022-05-09 06:30:00,1.0,10.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-09
PV910,LPCC,rawWW,cpTP24h,,2022-05-03 07:15:00,2022-05-04 06:30:00,1.0,14.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-04
PV911,LPCC,rawWW,cpTP24h,,2022-05-05 07:00:00,2022-05-06 07:00:00,1.0,15.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-06
PV912,LPCC,rawWW,cpTP24h,,2022-05-08 07:00:00,2022-05-09 07:00:00,1.0,14.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-09
PV913,LRPCP,rawWW,cpTP24h,,2022-05-08 00:00:00,2022-05-09 00:00:00,1.0,13.5,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-09
PV914,LRWRP,rawWW,cpTP24h,,2022-05-08 06:30:00,2022-05-09 06:30:00,1.0,14.7,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-09
PV919,CHWW,rawWW,cpTP24h,,2022-05-08 00:00:00,2022-05-09 00:00:00,0.5,15.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-09
PV920,TB,rawWW,cpTP24h,,2022-05-05 09:15:00,2022-05-06 08:45:00,0.5,7.2,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-06
PV921,TB,rawWW,cpTP24h,,2022-05-08 09:41:00,2022-05-09 08:30:00,0.5,8.4,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-09
PV922,LA,rawWW,cpTP24h,,2022-05-10 08:00:00,2022-05-11 08:00:00,1.0,18.6,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-11
PV923,LRPCP,rawWW,cpTP24h,,2022-05-09 00:00:00,2022-05-10 00:00:00,1.0,13.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-10
PV924,LRPCP,rawWW,cpTP24h,,2022-05-10 00:00:00,2022-05-11 00:00:00,1.0,14.2,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-11
PV926,LRWRP,rawWW,cpTP24h,,2022-05-09 06:30:00,2022-05-10 06:30:00,1.0,15.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-10
PV927,LRWRP,rawWW,cpTP24h,,2022-05-10 06:30:00,2022-05-11 06:30:00,1.0,15.4,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-11
PV929,CHWW,rawWW,cpTP24h,,2022-05-10 00:00:00,2022-05-11 00:00:00,0.5,17.0,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-11
PV930,TB,rawWW,cpTP24h,,2022-05-10 08:30:00,2022-05-11 08:45:00,0.5,7.4,Yes,,,Sample shipped on ice from site to lab by courier (overnight shipping),2022-05-11
PV931,LRPCP,rawWW,cpTP24h,,2022-05-11 00:00:00,2022-05-12 00:00:00,1.0,13.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-12
PV932,LRPCP,rawWW,cpTP24h,,2022-05-12 00:00:00,2022-05-13 00:00:00,1.0,14.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-13
PV933,LRWRP,rawWW,cpTP24h,,2022-05-11 07:00:00,2022-05-12 07:00:00,1.0,16.1,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-12
PV934,LRWRP,rawWW,cpTP24h,,2022-05-12 07:00:00,2022-05-13 07:00:00,1.0,16.0,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-13
PV938,MQ Blank,,grb,2022-05-16 09:00:00,,,,,,,,,2022-05-16
PV939,AM,rawWW,cpTP24h,,2022-05-12 06:30:00,2022-05-13 06:30:00,1.0,13.3,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-13
PV940,AM,rawWW,cpTP24h,,2022-05-15 06:30:00,2022-05-16 06:30:00,1.0,21.8,Yes,,,Sample picked up at plant and transported directly to lab,2022-05-16
