uSiteMeasureID,siteID,sampleID,reporterID,dateTime,type,typeOther,typeDescription,aggregation,aggregationOther,aggregationDesc,value,unit,notes,Unnamed: 14
SM_LRWRP453_F,LRWRP,PV2410,McKay-GLIER,2023-02-01 07:00:00,wwFlow,,Measured daily average flow,mean,,,69.9,ML/D,,
SM_LRWRP453_T,LRWRP,PV2410,McKay-GLIER,2023-02-01 07:00:00,wwTemp,,Field hand-held probe,max,,,12.2,oC,,
SM_LRWRP453_pH,LRWRP,PV2410,McKay-GLIER,2023-02-01 07:00:00,wwpH,,Field hand-held probe,max,,,6.9,,,
SM_CHWW227_F,CHWW,PV2412,McKay-GLIER,2023-01-27 07:00:00,wwFlow,,Measured daily average flow,mean,,,23.15,ML/D,,
SM_CHWW227_T,CHWW,PV2412,McKay-GLIER,2023-01-27 07:00:00,wwTemp,,Field hand-held probe,max,,,9.2,oC,,
SM_CHWW227_pH,CHWW,PV2412,McKay-GLIER,2023-01-27 07:00:00,wwpH,,Field hand-held probe,max,,,8.5,,,
SM_CHWW229_F,CHWW,PV2413,McKay-GLIER,2023-02-01 07:00:00,wwFlow,,Measured daily average flow,mean,,,18.2,ML/D,,
SM_CHWW229_T,CHWW,PV2413,McKay-GLIER,2023-02-01 07:00:00,wwTemp,,Field hand-held probe,max,,,9.1,oC,,
SM_CHWW229_pH,CHWW,PV2413,McKay-GLIER,2023-02-01 07:00:00,wwpH,,Field hand-held probe,max,,,9.42,,,
SM_AM239_F,AM,PV2416,McKay-GLIER,2023-02-06 06:30:00,wwFlow,,Measured daily average flow,mean,,,6233.4,m3/d,,
SM_AM239_F_Spot,AM,PV2416,McKay-GLIER,2023-02-06 06:30:00,wwFlow,,Field hand-held probe,max,,,259.7,m3/hr,,
SM_AM239_T,AM,PV2416,McKay-GLIER,2023-02-06 06:30:00,wwTemp,,Field hand-held probe,max,,,11.8,oC,,
SM_AM239_pH,AM,PV2416,McKay-GLIER,2023-02-06 06:30:00,wwpH,,Field hand-held probe,max,,,7.33,,,
SM_LPCC321_F,LPCC,PV2417,McKay-GLIER,2023-02-01 07:30:00,wwFlow,,Measured daily average flow,mean,,,197.2,L/s,,
SM_LPCC321_pH,LPCC,PV2417,McKay-GLIER,2023-02-01 07:30:00,wwpH,,Field hand-held probe,max,,,7.3,,,
SM_LPCC321_T,LPCC,PV2417,McKay-GLIER,2023-02-01 07:30:00,wwTemp,,Field hand-held probe,max,,,14.1,oC,,
SM_LPCC322_F,LPCC,PV2418,McKay-GLIER,2023-02-03 07:30:00,wwFlow,,Measured daily average flow,mean,,,200.05,L/s,,
SM_LPCC322_pH,LPCC,PV2418,McKay-GLIER,2023-02-03 07:30:00,wwpH,,Field hand-held probe,max,,,7.34,,,
SM_LPCC322_T,LPCC,PV2418,McKay-GLIER,2023-02-03 07:30:00,wwTemp,,Field hand-held probe,max,,,9.2,oC,,
SM_LPCC323_F,LPCC,PV2419,McKay-GLIER,2023-02-06 07:30:00,wwFlow,,Measured daily average flow,mean,,,169.9,L/s,,
SM_LPCC323_pH,LPCC,PV2419,McKay-GLIER,2023-02-06 07:30:00,wwpH,,Field hand-held probe,max,,,7.95,,,
SM_LPCC323_T,LPCC,PV2419,McKay-GLIER,2023-02-06 07:30:00,wwTemp,,Field hand-held probe,max,,,10.9,oC,,
SM_LA145_F,LA,PV2420,McKay-GLIER,2023-02-02 08:00:00,wwFlow,,Measured daily average flow,mean,,,130.29,L/s,,
SM_LA145_T,LA,PV2420,McKay-GLIER,2023-02-02 08:00:00,wwTemp,,Field hand-held probe,max,,,15.8,oC,,
SM_LA145_pH,LA,PV2420,McKay-GLIER,2023-02-02 08:00:00,wwpH,,Field hand-held probe,max,,,8.07,,,
SM_LRPCP440_F,LRPCP,PV2421,McKay-GLIER,2023-02-02 00:00:00,wwFlow,,Measured daily average flow,mean,,,38000.0,m3/d,,
SM_LRPCP440_T,LRPCP,PV2421,McKay-GLIER,2023-02-02 00:00:00,wwTemp,,Field hand-held probe,max,,,13.1,oC,,
SM_LRPCP440_pH,LRPCP,PV2421,McKay-GLIER,2023-02-02 00:00:00,wwpH,,Field hand-held probe,max,,,7.3,,,
SM_LRPCP441_F,LRPCP,PV2422,McKay-GLIER,2023-02-03 00:00:00,wwFlow,,Measured daily average flow,mean,,,34000.0,m3/d,,
SM_LRPCP441_T,LRPCP,PV2422,McKay-GLIER,2023-02-03 00:00:00,wwTemp,,Field hand-held probe,max,,,13.1,oC,,
SM_LRPCP441_pH,LRPCP,PV2422,McKay-GLIER,2023-02-03 00:00:00,wwpH,,Field hand-held probe,max,,,7.2,,,
SM_LRPCP442_T,LRPCP,PV2423,McKay-GLIER,2023-02-06 00:00:00,wwTemp,,Field hand-held probe,max,,,12.0,oC,,
SM_LRPCP442_pH,LRPCP,PV2423,McKay-GLIER,2023-02-06 00:00:00,wwpH,,Field hand-held probe,max,,,7.5,,,
SM_LRWRP454_F,LRWRP,PV2424,McKay-GLIER,2023-02-02 07:00:00,wwFlow,,Measured daily average flow,mean,,,66.0,ML/D,,
SM_LRWRP454_T,LRWRP,PV2424,McKay-GLIER,2023-02-02 07:00:00,wwTemp,,Field hand-held probe,max,,,12.5,oC,,
SM_LRWRP454_pH,LRWRP,PV2424,McKay-GLIER,2023-02-02 07:00:00,wwpH,,Field hand-held probe,max,,,6.8,,,
SM_LRWRP455_F,LRWRP,PV2425,McKay-GLIER,2023-02-03 07:00:00,wwFlow,,Measured daily average flow,mean,,,60.0,ML/D,,
SM_LRWRP455_T,LRWRP,PV2425,McKay-GLIER,2023-02-03 07:00:00,wwTemp,,Field hand-held probe,max,,,13.6,oC,,
SM_LRWRP455_pH,LRWRP,PV2425,McKay-GLIER,2023-02-03 07:00:00,wwpH,,Field hand-held probe,max,,,6.7,,,
SM_LRWRP456_F,LRWRP,PV2426,McKay-GLIER,2023-02-06 06:30:00,wwFlow,,Measured daily average flow,mean,,,64.0,ML/D,,
SM_LRWRP456_T,LRWRP,PV2426,McKay-GLIER,2023-02-06 06:30:00,wwTemp,,Field hand-held probe,max,,,11.9,oC,,
SM_LRWRP456_pH,LRWRP,PV2426,McKay-GLIER,2023-02-06 06:30:00,wwpH,,Field hand-held probe,max,,,6.8,,,
SM_TB251_T,TB,PV2436,McKay-GLIER,2023-02-01 09:00:00,wwTemp,,Field hand-held probe,max,,,4.9,oC,,
SM_TB251_pH,TB,PV2436,McKay-GLIER,2023-02-01 09:00:00,wwpH,,Field hand-held probe,max,,,7.359,,,
SM_TB251_F,TB,PV2436,McKay-GLIER,2023-02-01 09:00:00,wwFlow,,Measured daily average flow,mean,,,49.27,ML/D,,
SM_TB251_TSS,TB,PV2436,McKay-GLIER,2023-02-01 09:00:00,wwTSS,,Laboratory analysis,max,,,305.2,mg/L,,
SM_CHWW230_F,CHWW,PV2441,McKay-GLIER,2023-02-03 07:00:00,wwFlow,,Measured daily average flow,mean,,,18.34,ML/D,,
SM_CHWW230_T,CHWW,PV2441,McKay-GLIER,2023-02-03 07:00:00,wwTemp,,Field hand-held probe,max,,,9.8,oC,,
SM_CHWW230_pH,CHWW,PV2441,McKay-GLIER,2023-02-03 07:00:00,wwpH,,Field hand-held probe,max,,,8.41,,,
SM_CHWW231_F,CHWW,PV2442,McKay-GLIER,2023-02-06 07:00:00,wwFlow,,Measured daily average flow,mean,,,18.9,ML/D,,
SM_CHWW231_T,CHWW,PV2442,McKay-GLIER,2023-02-06 07:00:00,wwTemp,,Field hand-held probe,max,,,10.5,oC,,
SM_CHWW231_pH,CHWW,PV2442,McKay-GLIER,2023-02-06 07:00:00,wwpH,,Field hand-held probe,max,,,7.71,,,
SM_TB252_T,TB,PV2443,McKay-GLIER,2023-02-03 09:00:00,wwTemp,,Field hand-held probe,max,,,11.5,oC,,
SM_TB252_pH,TB,PV2443,McKay-GLIER,2023-02-03 09:00:00,wwpH,,Field hand-held probe,max,,,7.351,,,
SM_TB252_F,TB,PV2443,McKay-GLIER,2023-02-03 09:00:00,wwFlow,,Measured daily average flow,mean,,,46.85,ML/D,,
SM_TB252_TSS,TB,PV2443,McKay-GLIER,2023-02-03 09:00:00,wwTSS,,Laboratory analysis,max,,,338.2,mg/L,,
SM_TB253_T,TB,PV2444,McKay-GLIER,2023-02-06 09:25:00,wwTemp,,Field hand-held probe,max,,,4.1,oC,,
SM_TB253_pH,TB,PV2444,McKay-GLIER,2023-02-06 09:25:00,wwpH,,Field hand-held probe,max,,,7.222,,,
SM_TB253_F,TB,PV2444,McKay-GLIER,2023-02-06 09:25:00,wwFlow,,Measured daily average flow,mean,,,48.0,ML/D,,
SM_TB253_TSS,TB,PV2444,McKay-GLIER,2023-02-06 09:25:00,wwTSS,,Laboratory analysis,max,,,173.0,mg/L,,
SM_LA146_F,LA,PV2445,McKay-GLIER,2023-02-07 08:00:00,wwFlow,,Measured daily average flow,mean,,,132.39,L/s,,
SM_LA146_T,LA,PV2445,McKay-GLIER,2023-02-07 08:00:00,wwTemp,,Field hand-held probe,max,,,15.2,oC,,
SM_LA146_pH,LA,PV2445,McKay-GLIER,2023-02-07 08:00:00,wwpH,,Field hand-held probe,max,,,8.13,,,
SM_LRPCP443_F,LRPCP,PV2446,McKay-GLIER,2023-02-07 00:00:00,wwFlow,,Measured daily average flow,mean,,,42000.0,m3/d,,
SM_LRPCP443_T,LRPCP,PV2446,McKay-GLIER,2023-02-07 00:00:00,wwTemp,,Field hand-held probe,max,,,13.1,oC,,
SM_LRPCP443_pH,LRPCP,PV2446,McKay-GLIER,2023-02-07 00:00:00,wwpH,,Field hand-held probe,max,,,7.3,,,
SM_LRPCP444_F,LRPCP,PV2447,McKay-GLIER,2023-02-08 00:00:00,wwFlow,,Measured daily average flow,mean,,,38500.0,m3/d,,
SM_LRPCP444_T,LRPCP,PV2447,McKay-GLIER,2023-02-08 00:00:00,wwTemp,,Field hand-held probe,max,,,13.1,oC,,
SM_LRPCP444_pH,LRPCP,PV2447,McKay-GLIER,2023-02-08 00:00:00,wwpH,,Field hand-held probe,max,,,7.3,,,
SM_CHWW232_F,CHWW,PV2457,McKay-GLIER,2023-02-08 07:00:00,wwFlow,,Measured daily average flow,mean,,,17.77,ML/D,,
SM_CHWW232_T,CHWW,PV2457,McKay-GLIER,2023-02-08 07:00:00,wwTemp,,Field hand-held probe,max,,,4.1,oC,,
SM_CHWW232_pH,CHWW,PV2457,McKay-GLIER,2023-02-08 07:00:00,wwpH,,Field hand-held probe,max,,,7.71,,,
SM_LRPCP445_F,LRPCP,PV2458,McKay-GLIER,2023-02-09 00:00:00,wwFlow,,Measured daily average flow,mean,,,43900.0,m3/d,,
SM_LRPCP445_T,LRPCP,PV2458,McKay-GLIER,2023-02-09 00:00:00,wwTemp,,Field hand-held probe,max,,,13.0,oC,,
SM_LRPCP445_pH,LRPCP,PV2458,McKay-GLIER,2023-02-09 00:00:00,wwpH,,Field hand-held probe,max,,,7.3,,,
SM_LRPCP446_F,LRPCP,PV2459,McKay-GLIER,2023-02-10 00:00:00,wwFlow,,Measured daily average flow,mean,,,102500.0,m3/d,,
SM_LRPCP446_T,LRPCP,PV2459,McKay-GLIER,2023-02-10 00:00:00,wwTemp,,Field hand-held probe,max,,,11.5,oC,,
SM_LRPCP446_pH,LRPCP,PV2459,McKay-GLIER,2023-02-10 00:00:00,wwpH,,Field hand-held probe,max,,,7.4,,,
SM_LRWRP459_F,LRWRP,PV2460,McKay-GLIER,2023-02-09 07:00:00,wwFlow,,Measured daily average flow,mean,,,170.0,ML/D,,
SM_LRWRP459_T,LRWRP,PV2460,McKay-GLIER,2023-02-09 07:00:00,wwTemp,,Field hand-held probe,max,,,9.7,oC,,
SM_LRWRP459_pH,LRWRP,PV2460,McKay-GLIER,2023-02-09 07:00:00,wwpH,,Field hand-held probe,max,,,6.7,,,
SM_LRWRP460_F,LRWRP,PV2461,McKay-GLIER,2023-02-10 07:00:00,wwFlow,,Measured daily average flow,mean,,,181.0,ML/D,,
SM_LRWRP460_T,LRWRP,PV2461,McKay-GLIER,2023-02-10 07:00:00,wwTemp,,Field hand-held probe,max,,,108.0,oC,,
SM_LRWRP460_pH,LRWRP,PV2461,McKay-GLIER,2023-02-10 07:00:00,wwpH,,Field hand-held probe,max,,,6.8,,,
SM_TB248_T,TB,PV2462,McKay-GLIER,2023-02-08 09:15:00,wwTemp,,Field hand-held probe,max,,,6.7,oC,,
SM_TB248_pH,TB,PV2462,McKay-GLIER,2023-02-08 09:15:00,wwpH,,Field hand-held probe,max,,,7.379,,,
SM_TB248_F,TB,PV2462,McKay-GLIER,2023-02-08 09:15:00,wwFlow,,Measured daily average flow,mean,,,46.27,ML/D,, 
SM_AM240_F,AM,PV2464,McKay-GLIER,2023-02-10 06:30:00,wwFlow,,Measured daily average flow,mean,,,19143.4,m3/d,,
SM_AM240_F_Spot,AM,PV2464,McKay-GLIER,2023-02-10 06:30:00,wwFlow,,Field hand-held probe,max,,,797.6,m3/hr,,
SM_AM240_T,AM,PV2464,McKay-GLIER,2023-02-10 06:30:00,wwTemp,,Field hand-held probe,max,,,14.0,oC,,
SM_AM240_pH,AM,PV2464,McKay-GLIER,2023-02-10 06:30:00,wwpH,,Field hand-held probe,max,,,7.5,,,
SM_AM241_F,AM,PV2465,McKay-GLIER,2023-02-13 06:30:00,wwFlow,,Measured daily average flow,mean,,,8341.6,m3/d,,
SM_AM241_F_Spot,AM,PV2465,McKay-GLIER,2023-02-13 06:30:00,wwFlow,,Field hand-held probe,max,,,347.5,m3/hr,,
SM_AM241_T,AM,PV2465,McKay-GLIER,2023-02-13 06:30:00,wwTemp,,Field hand-held probe,max,,,13.0,oC,,
SM_AM241_pH,AM,PV2465,McKay-GLIER,2023-02-13 06:30:00,wwpH,,Field hand-held probe,max,,,7.43,,,
SM_LPCC324_F,LPCC,PV2466,McKay-GLIER,2023-02-08 07:30:00,wwFlow,,Measured daily average flow,mean,,,203.7,L/s,,
SM_LPCC324_pH,LPCC,PV2466,McKay-GLIER,2023-02-08 07:30:00,wwpH,,Field hand-held probe,max,,,7.62,,,
SM_LPCC324_T,LPCC,PV2466,McKay-GLIER,2023-02-08 07:30:00,wwTemp,,Field hand-held probe,max,,,12.1,oC,,
SM_LPCC325_F,LPCC,PV2467,McKay-GLIER,2023-02-10 07:30:00,wwFlow,,Measured daily average flow,mean,,,337.6,L/s,,
SM_LPCC325_pH,LPCC,PV2467,McKay-GLIER,2023-02-10 07:30:00,wwpH,,Field hand-held probe,max,,,7.48,,,
SM_LPCC325_T,LPCC,PV2467,McKay-GLIER,2023-02-10 07:30:00,wwTemp,,Field hand-held probe,max,,,14.1,oC,,
SM_LPCC326_F,LPCC,PV2468,McKay-GLIER,2023-02-13 07:30:00,wwFlow,,Measured daily average flow,mean,,,180.5,L/s,,
SM_LPCC326_pH,LPCC,PV2468,McKay-GLIER,2023-02-13 07:30:00,wwpH,,Field hand-held probe,max,,,7.71,,,
SM_LPCC326_T,LPCC,PV2468,McKay-GLIER,2023-02-13 07:30:00,wwTemp,,Field hand-held probe,max,,,10.5,oC,,
SM_LRPCP447_F,LRPCP,PV2469,McKay-GLIER,2023-02-13 00:00:00,wwFlow,,Measured daily average flow,mean,,,53500.0,m3/d,,
SM_LRPCP447_T,LRPCP,PV2469,McKay-GLIER,2023-02-13 00:00:00,wwTemp,,Field hand-held probe,max,,,12.6,oC,,
SM_LRPCP447_pH,LRPCP,PV2469,McKay-GLIER,2023-02-13 00:00:00,wwpH,,Field hand-held probe,max,,,7.3,,,
SM_LRWRP461_F,LRWRP,PV2470,McKay-GLIER,2023-02-13 06:30:00,wwFlow,,Measured daily average flow,mean,,,85.0,ML/D,,
SM_LRWRP461_T,LRWRP,PV2470,McKay-GLIER,2023-02-13 06:30:00,wwTemp,,Field hand-held probe,max,,,11.2,oC,,
SM_LRWRP461_pH,LRWRP,PV2470,McKay-GLIER,2023-02-13 06:30:00,wwpH,,Field hand-held probe,max,,,6.7,,,
SM_CHWW233_F,CHWW,PV2476,McKay-GLIER,2023-02-10 07:00:00,wwFlow,,Measured daily average flow,mean,,,37.71,ML/D,,
SM_CHWW233_T,CHWW,PV2476,McKay-GLIER,2023-02-10 07:00:00,wwTemp,,Field hand-held probe,max,,,5.6,oC,,
SM_CHWW233_pH,CHWW,PV2476,McKay-GLIER,2023-02-10 07:00:00,wwpH,,Field hand-held probe,max,,,7.89,,,
SM_CHWW234_F,CHWW,PV2477,McKay-GLIER,2023-02-13 07:00:00,wwFlow,,Measured daily average flow,mean,,,23.39,ML/D,,
SM_CHWW234_T,CHWW,PV2477,McKay-GLIER,2023-02-13 07:00:00,wwTemp,,Field hand-held probe,max,,,10.5,oC,,
SM_CHWW234_pH,CHWW,PV2477,McKay-GLIER,2023-02-13 07:00:00,wwpH,,Field hand-held probe,max,,,8.03,,,
SM_LA147_F,LA,PV2478,McKay-GLIER,2023-02-15 08:00:00,wwFlow,,Measured daily average flow,mean,,,136.37,L/s,,
SM_LA147_T,LA,PV2478,McKay-GLIER,2023-02-15 08:00:00,wwTemp,,Field hand-held probe,max,,,18.4,oC,,
SM_LA147_pH,LA,PV2478,McKay-GLIER,2023-02-15 08:00:00,wwpH,,Field hand-held probe,max,,,7.71,,,
SM_LRPCP448_T,LRPCP,PV2479,McKay-GLIER,2023-02-14 07:00:00,wwTemp,,Field hand-held probe,max,,,12.0,oC,,
SM_LRPCP448_pH,LRPCP,PV2479,McKay-GLIER,2023-02-14 07:00:00,wwpH,,Field hand-held probe,max,,,7.7,,,
SM_LRPCP449_T,LRPCP,PV2480,McKay-GLIER,2023-02-15 07:00:00,wwTemp,,Field hand-held probe,max,,,12.0,oC,,
SM_LRPCP449_pH,LRPCP,PV2480,McKay-GLIER,2023-02-15 07:00:00,wwpH,,Field hand-held probe,max,,,7.5,,,
SM_CHWW235_F,CHWW,PV2490,McKay-GLIER,2023-02-15 07:00:00,wwFlow,,Measured daily average flow,mean,,,19.96,ML/D,,
SM_CHWW235_T,CHWW,PV2490,McKay-GLIER,2023-02-15 07:00:00,wwTemp,,Field hand-held probe,max,,,12.7,oC,,
SM_CHWW235_pH,CHWW,PV2490,McKay-GLIER,2023-02-15 07:00:00,wwpH,,Field hand-held probe,max,,,8.77,,,
SM_TB255_T,TB,PV2491,McKay-GLIER,2023-02-10 09:15:00,wwTemp,,Field hand-held probe,max,,,5.4,oC,,
SM_TB255_pH,TB,PV2491,McKay-GLIER,2023-02-10 09:15:00,wwpH,,Field hand-held probe,max,,,7.321,,,
SM_TB255_F,TB,PV2491,McKay-GLIER,2023-02-10 09:15:00,wwFlow,,Measured daily average flow,mean,,,47.5,ML/D,, 
SM_TB255_TSS,TB,PV2491,McKay-GLIER,2023-02-10 09:15:00,wwTSS,,Laboratory analysis,max,,,195.8,mg/L,,
SM_TB256_T,TB,PV2492,McKay-GLIER,2023-02-13 09:00:00,wwTemp,,Field hand-held probe,max,,,5.9,oC,,
SM_TB256_pH,TB,PV2492,McKay-GLIER,2023-02-13 09:00:00,wwpH,,Field hand-held probe,max,,,7.504,,,
SM_TB256_F,TB,PV2492,McKay-GLIER,2023-02-13 09:00:00,wwFlow,,Measured daily average flow,mean,,,49.36,ML/D,, 
SM_TB256_TSS,TB,PV2492,McKay-GLIER,2023-02-13 09:00:00,wwTSS,,Laboratory analysis,max,,,243.2,mg/L,,
SM_TB257_pH,TB,PV2493,McKay-GLIER,2023-02-15 09:15:00,wwpH,,Field hand-held probe,max,,,6.94,,,
SM_TB257_F,TB,PV2493,McKay-GLIER,2023-02-15 09:15:00,wwFlow,,Measured daily average flow,mean,,,50.63,ML/D,, 
SM_LRPCP450_F,LRPCP,PV2494,McKay-GLIER,2023-02-16 00:00:00,wwFlow,,Measured daily average flow,mean,,,38000.0,m3/d,,
SM_LRPCP450_T,LRPCP,PV2494,McKay-GLIER,2023-02-16 00:00:00,wwTemp,,Field hand-held probe,max,,,12.8,oC,,
SM_LRPCP450_pH,LRPCP,PV2494,McKay-GLIER,2023-02-16 00:00:00,wwpH,,Field hand-held probe,max,,,7.3,,,
SM_LRPCP451_F,LRPCP,PV2495,McKay-GLIER,2023-02-17 00:00:00,wwFlow,,Measured daily average flow,mean,,,36000.0,m3/d,,
SM_LRPCP451_T,LRPCP,PV2495,McKay-GLIER,2023-02-17 00:00:00,wwTemp,,Field hand-held probe,max,,,12.8,oC,,
SM_LRPCP451_pH,LRPCP,PV2495,McKay-GLIER,2023-02-17 00:00:00,wwpH,,Field hand-held probe,max,,,7.4,,,
SM_AM242_F,AM,PV2502,McKay-GLIER,2023-02-17 06:30:00,wwFlow,,Measured daily average flow,mean,,,5936.6,m3/d,,
SM_AM242_F_Spot,AM,PV2502,McKay-GLIER,2023-02-17 06:30:00,wwFlow,,Field hand-held probe,max,,,247.3,m3/hr,,
SM_AM242_T,AM,PV2502,McKay-GLIER,2023-02-17 06:30:00,wwTemp,,Field hand-held probe,max,,,13.5,oC,,
SM_AM242_pH,AM,PV2502,McKay-GLIER,2023-02-17 06:30:00,wwpH,,Field hand-held probe,max,,,7.17,,,
SM_AM243_F,AM,PV2503,McKay-GLIER,2023-02-21 06:30:00,wwFlow,,Measured daily average flow,mean,,,5506.3,m3/d,,
SM_AM243_F_Spot,AM,PV2503,McKay-GLIER,2023-02-21 06:30:00,wwFlow,,Field hand-held probe,max,,,229.4,m3/hr,,
SM_AM243_T,AM,PV2503,McKay-GLIER,2023-02-21 06:30:00,wwTemp,,Field hand-held probe,max,,,13.1,oC,,
SM_AM243_pH,AM,PV2503,McKay-GLIER,2023-02-21 06:30:00,wwpH,,Field hand-held probe,max,,,7.43,,,
SM_LPCC327_F,LPCC,PV2504,McKay-GLIER,2023-02-15 07:00:00,wwFlow,,Measured daily average flow,mean,,,153.4,L/s,,
SM_LPCC327_pH,LPCC,PV2504,McKay-GLIER,2023-02-15 07:00:00,wwpH,,Field hand-held probe,max,,,7.93,,,
SM_LPCC327_T,LPCC,PV2504,McKay-GLIER,2023-02-15 07:00:00,wwTemp,,Field hand-held probe,max,,,13.8,oC,,
SM_LPCC328_F,LPCC,PV2505,McKay-GLIER,2023-02-17 08:00:00,wwFlow,,Measured daily average flow,mean,,,157.0,L/s,,
SM_LPCC328_pH,LPCC,PV2505,McKay-GLIER,2023-02-17 08:00:00,wwpH,,Field hand-held probe,max,,,7.71,,,
SM_LPCC328_T,LPCC,PV2505,McKay-GLIER,2023-02-17 08:00:00,wwTemp,,Field hand-held probe,max,,,8.7,oC,,
SM_LPCC329_F,LPCC,PV2506,McKay-GLIER,2023-02-20 09:15:00,wwFlow,,Measured daily average flow,mean,,,142.81,L/s,,
SM_LPCC329_pH,LPCC,PV2506,McKay-GLIER,2023-02-20 09:15:00,wwpH,,Field hand-held probe,max,,,7.76,,,
SM_LPCC329_T,LPCC,PV2506,McKay-GLIER,2023-02-20 09:15:00,wwTemp,,Field hand-held probe,max,,,13.4,oC,,
SM_LRPCP452_F,LRPCP,PV2508,McKay-GLIER,2023-02-20 00:00:00,wwFlow,,Measured daily average flow,mean,,,32000.0,m3/d,,
SM_LRPCP452_T,LRPCP,PV2508,McKay-GLIER,2023-02-20 00:00:00,wwTemp,,Field hand-held probe,max,,,14.0,oC,,
SM_LRPCP452_pH,LRPCP,PV2508,McKay-GLIER,2023-02-20 00:00:00,wwpH,,Field hand-held probe,max,,,7.2,,,
SM_LRPCP453_F,LRPCP,PV2509,McKay-GLIER,2023-02-21 00:00:00,wwFlow,,Measured daily average flow,mean,,,31000.0,m3/d,,
SM_LRPCP453_T,LRPCP,PV2509,McKay-GLIER,2023-02-21 00:00:00,wwTemp,,Field hand-held probe,max,,,13.0,oC,,
SM_LRPCP453_pH,LRPCP,PV2509,McKay-GLIER,2023-02-21 00:00:00,wwpH,,Field hand-held probe,max,,,7.2,,,
SM_LRPCP454_F,LRPCP,PV2510,McKay-GLIER,2023-02-22 00:00:00,wwFlow,,Measured daily average flow,mean,,,25500.0,m3/d,,
SM_LRPCP454_T,LRPCP,PV2510,McKay-GLIER,2023-02-22 00:00:00,wwTemp,,Field hand-held probe,max,,,12.9,oC,,
SM_LRPCP454_pH,LRPCP,PV2510,McKay-GLIER,2023-02-22 00:00:00,wwpH,,Field hand-held probe,max,,,7.3,,,
SM_LRWRP465_F,LRWRP,PV2511,McKay-GLIER,2023-02-20 07:00:00,wwFlow,,Measured daily average flow,mean,,,106.0,ML/D,,
SM_LRWRP465_T,LRWRP,PV2511,McKay-GLIER,2023-02-20 07:00:00,wwTemp,,Field hand-held probe,max,,,12.9,oC,,
SM_LRWRP465_pH,LRWRP,PV2511,McKay-GLIER,2023-02-20 07:00:00,wwpH,,Field hand-held probe,max,,,6.8,,,
SM_TB258_T,TB,PV2518,McKay-GLIER,2023-02-17 09:00:00,wwTemp,,Field hand-held probe,max,,,5.6,oC,,
SM_TB258_pH,TB,PV2518,McKay-GLIER,2023-02-17 09:00:00,wwpH,,Field hand-held probe,max,,,7.322,,,
SM_TB258_F,TB,PV2518,McKay-GLIER,2023-02-17 09:00:00,wwFlow,,Measured daily average flow,mean,,,52.64,ML/D,,
SM_TB258_TSS,TB,PV2518,McKay-GLIER,2023-02-17 09:00:00,wwTSS,,Laboratory analysis,max,,,176.6,mg/L,,
SM_TB259_T,TB,PV2519,McKay-GLIER,2023-02-21 08:45:00,wwTemp,,Field hand-held probe,max,,,4.2,oC,,
SM_TB259_pH,TB,PV2519,McKay-GLIER,2023-02-21 08:45:00,wwpH,,Field hand-held probe,max,,,7.578,,,
SM_TB259_F,TB,PV2519,McKay-GLIER,2023-02-21 08:45:00,wwFlow,,Measured daily average flow,mean,,,50.65,ML/D,,
SM_TB259_TSS,TB,PV2519,McKay-GLIER,2023-02-21 08:45:00,wwTSS,,Laboratory analysis,max,,,365.8,mg/L,,
SM_LA148_F,LA,PV2520,McKay-GLIER,2023-02-23 08:00:00,wwFlow,,Measured daily average flow,mean,,,252.09,L/s,,
SM_LA148_T,LA,PV2520,McKay-GLIER,2023-02-23 08:00:00,wwTemp,,Field hand-held probe,max,,,11.1,oC,,
SM_LA148_pH,LA,PV2520,McKay-GLIER,2023-02-23 08:00:00,wwpH,,Field hand-held probe,max,,,7.97,,,
SM_CHWW236_F,CHWW,PV2528,McKay-GLIER,2023-02-17 07:00:00,wwFlow,,Measured daily average flow,mean,,,19.46,ML/D,,
SM_CHWW236_T,CHWW,PV2528,McKay-GLIER,2023-02-17 07:00:00,wwTemp,,Field hand-held probe,max,,,11.1,oC,,
SM_CHWW236_pH,CHWW,PV2528,McKay-GLIER,2023-02-17 07:00:00,wwpH,,Field hand-held probe,max,,,7.73,,,
SM_CHWW237_F,CHWW,PV2529,McKay-GLIER,2023-02-20 07:00:00,wwFlow,,Measured daily average flow,mean,,,17.93,ML/D,,
SM_CHWW237_T,CHWW,PV2529,McKay-GLIER,2023-02-20 07:00:00,wwTemp,,Field hand-held probe,max,,,10.7,oC,,
SM_CHWW237_pH,CHWW,PV2529,McKay-GLIER,2023-02-20 07:00:00,wwpH,,Field hand-held probe,max,,,7.42,,,
SM_CHWW238_F,CHWW,PV2530,McKay-GLIER,2023-02-22 07:00:00,wwFlow,,Measured daily average flow,mean,,,17.69,ML/D,,
SM_CHWW238_T,CHWW,PV2530,McKay-GLIER,2023-02-22 07:00:00,wwTemp,,Field hand-held probe,max,,,8.9,oC,,
SM_CHWW238_pH,CHWW,PV2530,McKay-GLIER,2023-02-22 07:00:00,wwpH,,Field hand-held probe,max,,,7.94,,,
SM_LRPCP455_T,LRPCP,PV2531,McKay-GLIER,2023-02-23 00:00:00,wwTemp,,Field hand-held probe,max,,,11.5,oC,,
SM_LRPCP455_pH,LRPCP,PV2531,McKay-GLIER,2023-02-23 00:00:00,wwpH,,Field hand-held probe,max,,,7.4,,,
