sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,notes
GWP_060,GWP,rawWW,cpTP24h,,2022-02-20 08:00:00,2022-02-21 08:00:00.000,2.4,,yes,
CWP_050,CWP,rawWW,cpTP24h,,2022-02-21 07:15:00,2022-02-22 07:15:00.000,2.4,8.2,yes,
STW_058,STW,rawWW,cpTP24h,,2022-02-21 08:00:00,2022-02-22 08:00:00.000,16.0,,yes,
STW_057,STW,rawWW,cpTP24h,,2022-02-17 08:00:00,2022-02-18 08:00:00.000,16.0,,yes,
KLW_063,KLW,rawWW,cpTP24h,,2022-02-21 08:00:00,2022-02-22 08:00:00.000,4.0,12.4,yes,
KLW_062,KLW,rawWW,cpTP24h,,2022-02-17 08:00:00,2022-02-18 08:00:00.000,4.0,10.1,yes,
OWSD_053,OWSD,rawWW,cpTP24h,,2022-02-17 07:00:00,2022-02-18 07:00:00.000,12.0,,yes,
OWSD_054,OWSD,rawWW,cpTP24h,,2022-02-21 07:00:00,2022-02-22 07:00:00.000,12.0,,yes,
BFW_057,BFW,rawWW,cpTP24h,,2022-02-17 09:00:00,2022-02-18 09:00:00.000,9.6,8.9,yes,Hach Sigma SD900
BFW_058,BFW,rawWW,cpTP24h,,2022-02-20 09:00:00,2022-02-21 09:00:00.000,9.6,8.8,yes,Hach Sigma SD900
BFW_059,BFW,rawWW,cpTP24h,,2022-02-22 09:00:00,2022-02-23 09:00:00.000,9.6,11.1,yes,Hach Sigma SD900
CWP_052,CWP,rawWW,cpTP24h,,2022-02-22 07:40:00,2022-02-23 07:37:00.000,9.5,4.4,yes,Teledyne ISCO 5800 Refrig
CWP_051,CWP,rawWW,cpTP24h,,2022-02-22 08:30:00,2022-02-23 07:20:00.000,2.4,6.1,yes,Hach Sigma 900 Max
GWP_061,GWP,rawWW,cpTP24h,,2022-02-22 08:00:00,2022-02-23 08:00:00.000,2.4,,yes,"partially frozen sample,higher flow volume due to rain and snow melt"
KLW_064,KLW,rawWW,cpTP24h,,2022-02-22 08:00:00,2022-02-23 08:00:00.000,3.0,8.2,yes,
OWSD_055,OWSD,rawWW,cpTP24h,,2022-02-22 08:30:00,2022-02-23 08:30:00.000,12.0,,yes,American Sigma
SWP_076,SWP,rawWW,cpTP24h,,2022-02-22 09:30:00,2022-02-23 07:00:00.000,8.0,7.5,yes,Hach AS 950
STW_059,STW,rawWW,cpTP24h,,2022-02-22 08:00:00,2022-02-23 08:00:00.000,16.0,,yes,
MUC2_036,MUC2,rawWW,grb,2022-02-23 07:15:00,,,,,,
MUC1_046,MUC1,rawWW,grb,2022-02-23 07:00:00,,,,,,
MUC3_046,MUC3,rawWW,grb,2022-02-23 07:30:00,,,,,,
GWP_064,GWP,rawWW,cpTP24h,,2022-03-01 07:00:00,2022-03-02 07:00:00.000,2.4,,,
CWP_054,CWP,rawWW,cpTP24h,,2022-03-01 07:30:00,2022-03-02 07:30:00.000,2.4,3.9,,
CBW_055,CBW,rawWW,cpTP24h,,2022-03-01 07:45:00,2022-03-02 11:15:00.000,9.5,3.8,,
STW_061,STW,rawWW,cpTP24h,,2022-02-28 08:00:00,2022-03-01 08:00:00.000,16.0,,,
STW_062,STW,rawWW,cpTP24h,,2022-03-01 08:00:00,2022-03-02 07:30:00.000,16.0,,,
KLW_066,KLW,rawWW,cpTP24h,,2022-02-28 09:00:00,2022-03-01 09:00:00.000,3.0,9.4,,
KLW_067,KLW,rawWW,cpTP24h,,2022-03-01 09:00:00,2022-03-02 09:00:00.000,,9.4,,
SWP_079,SWP,rawWW,cpTP24h,,2022-03-01 09:00:00,2022-03-02 07:00:00.000,8.0,6.8,,
BFW_062,BFW,rawWW,cpTP24h,,2022-03-01 09:00:00,2022-03-02 09:00:00.000,9.6,10.0,,
OWSD_056,OWSD,rawWW,cpTP24h,,2022-02-28 09:30:00,2022-03-01 09:30:00.000,12.0,,,
OWSD_057,OWSD,rawWW,cpTP24h,,2022-03-01 09:30:00,2022-03-02 08:30:00.000,11.5,,,
MUC1_049,MUC1,rawWW,grb,2022-03-04 07:00:00,,,,,,
MUC3_048,MUC3,rawWW,grb,2022-03-02 07:25:00,,,,,,
MUC1_047,MUC1,rawWW,grb,2022-02-28 07:00:00,,,,,,
MUC2_037,MUC2,rawWW,grb,2022-02-28 07:10:00,,,,,,
MUC3_047,MUC3,rawWW,grb,2022-02-28 07:30:00,,,,,,
CBW_054,CBW,rawWW,cpTP24h,,2022-02-27 07:00:00,2022-02-28 07:16:00.000,9.5,3.1,,
CBW_053,CBW,rawWW,cpTP24h,,2022-02-24 08:05:00,2022-02-25 07:33:00.000,9.5,3.7,,
GWP_062,GWP,rawWW,cpTP24h,,2022-02-24 08:30:00,2022-02-25 08:30:00.000,2.4,,,
GWP_063,GWP,rawWW,cpTP24h,,2022-02-27 07:00:00,2022-02-28 07:00:00.000,2.4,,,
KLW_065,KLW,rawWW,cpTP24h,,2022-02-24 09:00:00,2022-02-25 09:00:00.000,3.0,9.2,,
CWP_053,CWP,rawWW,cpTP24h,,2022-02-27 07:30:00,2022-02-28 07:30:00.000,2.4,3.7,,
CWP_052,CWP,rawWW,cpTP24h,,2022-02-24 07:30:00,2022-02-25 07:50:00.000,2.4,4.0,,
SWP_078,SWP,rawWW,cpTP24h,,2022-02-27 07:00:00,2022-02-28 07:00:00.000,8.0,7.0,,
SWP_077,SWP,rawWW,cpTP24h,,2022-02-24 07:00:00,2022-02-25 07:00:00.000,8.0,6.1,,
STW_060,STW,rawWW,cpTP24h,,2022-02-24 08:00:00,2022-02-25 08:00:00.000,16.0,,,
BFW_060,BFW,rawWW,cpTP24h,,2022-02-24 09:00:00,2022-02-25 09:00:00.000,9.6,6.9,,
BFW_061,BFW,rawWW,cpTP24h,,2022-02-27 09:00:00,2022-02-28 09:00:00.000,9.6,7.3,,
MUC1_048,MUC1,rawWW,grb,2022-03-02 06:50:00,,,,,,
SWP_076,SWP,rawWW,cpTP24h,,2022-02-22 09:30:00,2022-02-23 07:00:00.000,8.0,7.5,yes,Hach AS 950
STW_059,STW,rawWW,cpTP24h,,2022-02-22 08:00:00,2022-02-23 08:00:00.000,16.0,,yes,
MUC3_049,MUC3,rawWW,grb,2022-03-04 07:25:00,,,,,,
MUC1_050,MUC1,rawWW,grb,2022-03-07 07:10:00,,,,,,
MUC2_040,MUC2,rawWW,grb,2022-03-07 07:15:00,,,,,,
MUC3_050,MUC3,rawWW,grb,2022-03-07 07:25:00,,,,,,
SWP_080,SWP,rawWW,cpTP24h,,2022-03-03 07:30:00,2022-03-04 07:30:00.000,8.0,6.3,Yes,
SWP_081,SWP,rawWW,cpTP24h,,2022-03-06 07:00:00,2022-03-07 07:00:00.000,8.0,7.0,Yes,
STW_063,STW,rawWW,cpTP24h,,2022-03-03 08:00:00,2022-03-04 08:00:00.000,16.0,,NO,"No ice packs, sample NOT at fridge temperature"
GWP_065,GWP,rawWW,cpTP24h,,2022-03-03 08:00:00,2022-03-04 08:00:00.000,2.4,,Yes,
GWP_066,GWP,rawWW,cpTP24h,,2022-03-06 08:20:00,2022-03-07 08:20:00.000,2.4,,Yes,
CWP_055,CWP,rawWW,cpTP24h,,2022-03-03 07:45:00,2022-03-04 07:30:00.000,2.4,3.7,Yes,
CWP_056,CWP,rawWW,cpTP24h,,2022-03-06 07:45:00,2022-03-07 07:45:00.000,2.4,9.3,Yes,
OWSD_059,OWSD,rawWW,cpTP24h,,2022-03-06 07:00:00,2022-03-07 07:00:00.000,12.0,,Yes,
BFW_063,BFW,rawWW,cpTP24h,,2022-03-03 09:00:00,2022-03-04 09:00:00.000,9.6,8.8,Yes,Hach Sigmsa SD900
CBW_056,CBW,rawWW,cpTP24h,,2022-03-03 07:25:00,2022-03-04 07:30:00.000,9.5,3.7,Yes,Teledyne ISCO 5800 Refrig
CBW_057,CBW,rawWW,cpTP24h,,2022-03-06 07:00:00,2022-03-07 07:17:00.000,9.5,4.1,Yes,Teledyne ISCO 5800 Refrig
BFW_064,BFW,rawWW,cpTP24h,,2022-03-06 09:30:00,2022-03-07 09:30:00.000,9.6,13.0,Yes,Hach Sigmsa SD900
KLW_068,KLW,rawWW,cpTP24h,,2022-03-03 07:30:00,2022-03-04 07:30:00.000,3.0,8.9,Yes,Hach Sigma SD900
OWSD_058,OWSD,rawWW,cpTP24h,,2022-03-03 07:00:00,2022-03-04 07:00:00.000,12.0,,Yes,American Sigma
MUC1_051,MUC1,rawWW,grb,2022-03-09 07:10:00,,,,,,
MUC2_041,MUC2,rawWW,grb,2022-03-09 07:15:00,,,,,,
CBW_058,CBW,rawWW,cpTP24h,,2022-03-08 07:30:00,2022-03-09 07:15:00.000,9.5,3.6,Yes,
CWP_057,CWP,rawWW,cpTP24h,,2022-03-08 08:00:00,2022-03-09 08:00:00.000,2.4,5.9,,
GWP_067,GWP,rawWW,cpTP24h,,2022-03-08 07:00:00,2022-03-09 07:00:00.000,2.4,,,
SWP_082,SWP,rawWW,cpTP24h,,2022-03-08 10:00:00,2022-03-09 07:00:00.000,8.0,6.7,,
KLW_069,KLW,rawWW,cpTP24h,,2022-03-07 08:30:00,2022-03-08 08:30:00.000,3.0,9.2,,
KLW_070,KLW,rawWW,cpTP24h,,2022-03-08 08:30:00,2022-03-09 08:30:00.000,3.0,7.0,,
STW_064,STW,rawWW,cpTP24h,,2022-03-07 08:00:00,2022-03-08 08:00:00.000,160.0,,,
STW_045,STW,rawWW,cpTP24h,,2022-03-07 08:00:00,2022-03-08 08:00:00.000,160.0,,,
BFW_065,BFW,rawWW,cpTP24h,,2022-03-08 09:00:00,2022-03-09 09:00:00.000,9.6,8.8,,
BFW_056,BFW,rawWW,cpTP24h,,2022-02-15 09:00:00,2022-02-16 09:00:00.000,9.6,9.4,,Old Version
MUC3_043,MUC3,rawWW,grb,2022-02-09 07:30:00,,,,,,
CWP_044,CWP,rawWW,cpTP24h,,2022-02-03 07:30:00,2022-02-04 07:45:00.000,2.4,3.8,,
MUC1_052,MUC1,rawWW,grb,2022-03-11 07:05:00,,,,,,
MUC2_042,MUC2,rawWW,grb,2022-03-11 07:15:00,,,,,,
MUC3_052,MUC3,rawWW,grb,2022-03-11 07:30:00,,,,,,
MUC1_053,MUC1,RawWW,grb,2022-03-14 06:55:00,,,,,,
MUC3_053,MUC3,RawWW,grb,2022-03-14 07:15:00,,,,,,
GWP_069,GWP,RawWW,cpTP24h,,2022-03-13 07:00:00,2022-03-14 07:00:00.000,2.4,6.7,,
GWP_068,GWP,RawWW,cpTP24h,,2022-03-10 07:00:00,2022-03-11 07:00:00.000,2.4,,,
CWP_058,CWP,RawWW,cpTP24h,,2022-03-10 07:30:00,2022-03-11 07:40:00.000,2.4,,,
CWP_059,CWP,RawWW,cpTP24h,,2022-03-13 07:30:00,2022-03-14 07:30:00.000,2.4,8.5,,
BFW_066,BFW,RawWW,cpTP24h,,2022-03-10 09:00:00,2022-03-11 09:00:00.000,9.6,9.8,,
BFW_067,BFW,RawWW,cpTP24h,,2022-03-13 09:00:00,2022-03-14 09:00:00.000,9.6,9.0,,
KLW_071,KLW,RawWW,cpTP24h,,2022-03-10 09:30:00,2022-03-11 08:30:00.000,3.0,8.4,,
OWSD_060,OWSD,RawWW,cpTP24h,,2022-03-10 07:00:00,2022-03-11 07:00:00.000,12.0,,,
OWSD_061,OWSD,RawWW,cpTP24h,,2022-03-13 07:00:00,2022-03-14 07:00:00.000,12.0,,,
SWP_083,SWP,RawWW,cpTP24h,,2022-03-10 07:00:00,2022-03-11 07:00:00.000,8.0,6.6,,
SWP_084,SWP,RawWW,cpTP24h,,2022-03-13 08:00:00,2022-03-14 07:00:00.000,8.0,7.1,,
STW_066,STW,RawWW,cpTP24h,,2022-03-10 08:00:00,2022-03-11 08:00:00.000,16.0,,,
CBW_059,CBW,RawWW,cpTP24h,,2022-03-10 08:00:00,2022-03-11 08:05:00.000,9.5,3.8,,
CBW_060,CBW,RawWW,cpTP24h,,2022-03-13 07:00:00,2022-03-14 07:20:00.000,9.5,4.6,,
MUC1_054,MUC1,RawWW,grb,2022-03-16 07:26:00,,,,,,
MUC2_044,MUC2,RawWW,grb,2022-03-16 07:26:00,,,,,,
MUC3_054,MUC3,RawWW,grb,2022-03-16 07:46:00,,,,,,
KLW_072,KLW,rawWW,cpTP24h,,2022-03-14 07:45:00,2022-03-15 07:45:00.000,3.0,8.8,,
KLW_073,KLW,rawWW,cpTP24h,,2022-03-15 08:00:00,2022-03-16 08:00:00.000,3.0,7.7,,
GWP_070,GWP,rawWW,cpTP24h,,2022-03-15 08:00:00,2022-03-16 08:00:00.000,2.4,,,
CWP_060,CWP,rawWW,cpTP24h,,2022-03-15 07:20:00,2022-03-16 07:20:00.000,2.4,10.0,,
CBW_061,CBW,rawWW,cpTP24h,,2022-03-15 07:45:00,2022-03-16 07:30:00.000,9.5,3.9,,
STW_067,STW,rawWW,cpTP24h,,2022-03-14 08:00:00,2022-03-15 08:00:00.000,16.0,,,
STW_068,STW,rawWW,cpTP24h,,2022-03-15 08:00:00,2022-03-16 08:00:00.000,16.0,,,
SWP_085,SWP,rawWW,cpTP24h,,2022-03-15 10:00:00,2022-03-16 07:00:00.000,8.0,,,
OWSD_062,OWSD,rawWW,cpTP24h,,2022-03-15 07:00:00,2022-03-16 07:00:00.000,12.0,,,
BFW_068,BFW,rawWW,cpTP24h,,2022-03-15 09:00:00,2022-03-16 09:00:00.000,9.6,,,
MUC1_055,MUC1,RawWW,grb,2022-03-18 07:22:00,,,,,,
MUC3_055,MUC3,RawWW,grb,2022-03-18 07:43:00,,,,,,
MUC1_056,MUC1,RawWW,grb,2022-03-21 07:20:00,,,,,,
MUC2_046,MUC2,RawWW,grb,2022-03-21 07:32:00,,,,,,
MUC3_056,MUC3,RawWW,grb,2022-03-21 07:43:00,,,,,,
OWSD_063,OWSD,RawWW,cpTP24h,,2022-03-17 07:00:00,2022-03-18 07:00:00.000,12.0,,,
STW_069,STW,RawWW,cpTP24h,,2022-03-17 08:00:00,2022-03-18 08:00:00.000,16.0,,,
OWSD_064,OWSD,RawWW,cpTP24h,,2022-03-20 07:00:00,2022-03-21 07:00:00.000,12.0,,,
KLW_074,KLW,RawWW,cpTP24h,,2022-03-17 08:00:00,2022-03-18 08:00:00.000,3.0,12.0,,
SWP_087,SWP,RawWW,cpTP24h,,2022-03-20 07:00:00,2022-03-21 07:00:00.000,8.0,7.5,,
SWP_086,SWP,RawWW,cpTP24h,,2022-03-17 07:00:00,2022-03-18 07:00:00.000,8.0,11.6,,
CWP_061,CWP,RawWW,cpTP24h,,2022-03-17 07:30:00,2022-03-18 07:30:00.000,2.4,12.8,,
CWP_062,CWP,RawWW,cpTP24h,,2022-03-20 07:00:00,2022-03-21 07:00:00.000,2.4,14.0,,
CBW_062,CBW,RawWW,cpTP24h,,2022-03-17 07:30:00,2022-03-18 07:21:00.000,9.5,4.3,,
CBW_063,CBW,RawWW,cpTP24h,,2022-03-20 07:00:00,2022-03-21 07:20:00.000,9.5,4.3,,
BFW_069,BFW,RawWW,cpTP24h,,2022-03-17 09:00:00,2022-03-18 09:00:00.000,9.6,10.9,,
BFW_070,BFW,RawWW,cpTP24h,,2022-03-20 09:00:00,2022-03-21 09:00:00.000,9.6,10.2,,
GWP_072,GWP,RawWW,cpTP24h,,2022-03-20 08:00:00,2022-03-21 08:00:00.000,2.4,,,
GWP_071,GWP,RawWW,cpTP24h,,2022-03-17 08:00:00,2022-03-18 08:00:00.000,2.4,,,
CBW_064,CBW,RawWW,cpTP24h,,2022-03-22 07:35:00,2022-03-23 07:40:00.000,9.5,4.1,,
SWP_088,SWP,RawWW,cpTP24h,,2022-03-22 10:00:00,2022-03-23 07:00:00.000,8.0,9.8,,
BFW_071,BFW,RawWW,cpTP24h,,2022-03-22 09:00:00,2022-03-23 09:00:00.000,9.6,1035.0,,
KLW_076,KLW,RawWW,cpTP24h,,2022-03-22 08:30:00,2022-03-23 08:30:00.000,3.0,9.1,,
KLW_075,KLW,RawWW,cpTP24h,,2022-03-21 08:30:00,2022-03-22 08:30:00.000,3.0,9.7,,
CWP_063,CWP,RawWW,cpTP24h,,2022-03-22 07:20:00,2022-03-23 07:20:00.000,2.4,10.8,,
OWSD_065,OWSD,RawWW,cpTP24h,,2022-03-22 08:30:00,2022-03-23 08:30:00.000,12.0,,,
GWP_073,GWP,RawWW,cpTP24h,,2022-03-22 08:00:00,2022-03-23 08:00:00.000,2.4,,,
STW_070,STW,RawWW,cpTP24h,,2022-03-21 08:30:00,2022-03-22 08:30:00.000,16.0,,,
STW_071,STW,RawWW,cpTP24h,,2022-03-22 08:00:00,2022-03-23 08:00:00.000,16.0,,,
MUC1_057,MUC1,RawWW,grb,2022-03-25 07:21:00,,,,,,
MUC2_047,MUC2,RawWW,grb,2022-03-25 07:29:00,,,,,,
MUC3_057,MUC3,RawWW,grb,2022-03-25 07:42:00,,,,,,
MUC1_058,MUC1,RawWW,grb,2022-03-25 07:21:00,,,,,,
MUC2_048,MUC2,RawWW,grb,2022-03-25 07:29:00,,,,,,
MUC3_058,MUC3,RawWW,grb,2022-03-25 07:42:00,,,,,,
SWP_089,SWP,RawWW,cpTP24h,,2022-03-24 07:00:00,2022-03-25 07:00:00.000,8.0,7.6,,Hach AS 950
SWP_090,SWP,RawWW,cpTP24h,,2022-03-27 07:00:00,2022-03-28 07:00:00.000,8.0,6.2,,Hach AS 950
KLW_077,KLW,RawWW,cpTP24h,,2022-03-24 07:30:00,2022-03-25 07:30:00.000,3.0,13.1,,Hach Sigma
GWP_074,GWP,RawWW,cpTP24h,,2022-03-24 08:00:00,2022-03-25 08:00:00.000,2.4,,yes,
BFW_072,BFW,RawWW,cpTP24h,,2022-03-24 09:00:00,2022-03-25 09:00:00.000,9.6,11.5,,Hach Sigma SD900
OWSD_066,OWSD,RawWW,cpTP24h,,2022-03-24 07:00:00,2022-03-25 07:00:00.000,12.0,,yes,American Sigma
OWSD_067,OWSD,RawWW,cpTP24h,,2022-03-27 07:00:00,2022-03-28 07:00:00.000,12.0,,yes,American Sigma
BFW_073,BFW,RawWW,cpTP24h,,2022-03-27 09:00:00,2022-03-28 09:00:00.000,9.6,9.8,,Hach Sigma SD900
CWP_064,CWP,RawWW,cpTP24h,,2022-03-24 07:30:00,2022-03-25 07:30:00.000,2.4,11.7,yes,
GWP_075,GWP,RawWW,cpTP24h,,2022-03-27 07:30:00,2022-03-28 07:30:00.000,2.4,,,
CWP_065,CWP,RawWW,cpTP24h,,2022-03-27 07:30:00,2022-03-28 08:30:00.000,2.4,4.3,,
STW_072,STW,RawWW,cpTP24h,,2022-03-24 08:00:00,2022-03-25 08:00:00.000,16.0,,,
CBW_065,CBW,RawWW,cpTP24h,,2022-03-24 08:15:00,2022-03-25 07:44:00.000,9.5,3.5,,Teledyne ISCO 5800 Refrig
CBW_066,CBW,RawWW,cpTP24h,,2022-03-27 07:00:00,2022-03-28 07:23:00.000,9.5,2.8,,Teledyne ISCO 5800 Refrig
MUC1_059,MUC1,RawWW,grb,2022-03-30 07:16:00,,,,,yes,
MUC2_049,MUC2,RawWW,grb,2022-03-30 07:25:00,,,,,yes,
MUC3_059,MUC3,RawWW,grb,2022-03-30 07:37:00,,,,,yes,
BFW_074,BFW,RawWW,cpTP24h,,2022-03-29 09:15:00,2022-03-30 09:15:00.000,9.6,8.5,yes,
CBW_067,CBW,RawWW,cpTP24h,,2022-03-29 07:30:00,2022-03-30 07:25:00.000,9.5,3.7,yes,
GWP_076,GWP,RawWW,cpTP24h,,2022-03-29 08:00:00,2022-03-30 08:00:00.000,2.4,,yes,
KLW_078,KLW,RawWW,cpTP24h,,2022-03-29 08:30:00,2022-03-29 08:30:00.000,,8.1,yes,
KLW_079,KLW,RawWW,cpTP24h,,2022-03-29 08:30:00,2022-03-30 08:30:00.000,4.0,8.3,yes,
SWP_091,SWP,RawWW,cpTP24h,,2022-03-29 09:30:00,2022-03-30 07:00:00.000,8.0,6.3,yes,
STW_073,STW,RawWW,cpTP24h,,2022-03-28 08:00:00,2022-03-29 08:00:00.000,16.0,,yes,
STW_074,STW,RawWW,cpTP24h,,2022-03-29 08:00:00,2022-03-30 08:00:00.000,16.0,,yes,
CWP_066,CWP,RawWW,cpTP24h,,2022-03-29 08:00:00,2022-03-30 07:45:00.000,2.4,6.7,yes,
OWSD_068,OWSD,RawWW,cpTP24h,,2022-03-29 07:00:00,2022-03-30 07:00:00.000,12.0,,yes,
MUC1_060,MUC1,RawWW,grb,2022-04-01 07:08:00,,,,,yes,
MUC2_050,MUC2,RawWW,grb,2022-04-01 07:18:00,,,,,yes,
MUC3_060,MUC3,RawWW,grb,2022-04-01 07:31:00,,,,,yes,
BFW_076,BFW,RawWW,cpTP24h,,2022-04-03 09:00:00,2022-04-04 09:00:00.000,9.6,10.5,,
BFW_075,BFW,RawWW,cpTP24h,,2022-03-31 09:00:00,2022-04-01 09:00:00.000,9.6,13.1,,
CBW_069,CBW,RawWW,cpTP24h,,2022-04-03 07:00:00,2022-04-04 07:00:00.000,9.5,4.3,,
CBW_068,CBW,RawWW,cpTP24h,,2022-03-31 07:23:00,2022-04-01 07:13:00.000,9.5,4.0,,
CWP_068,CWP,RawWW,cpTP24h,,2022-04-03 07:30:00,2022-04-04 07:30:00.000,2.4,7.1,,
CWP_067,CWP,RawWW,cpTP24h,,2022-03-31 07:30:00,2022-04-01 07:30:00.000,2.4,9.0,,
GWP_078,GWP,RawWW,cpTP24h,,2022-04-03 08:00:00,2022-04-04 08:00:00.000,2.4,,,
GWP_077,GWP,RawWW,cpTP24h,,2022-03-31 07:00:00,2022-04-01 07:00:00.000,2.4,,,
KLW_080,KLW,RawWW,cpTP24h,,2022-03-31 08:30:00,2022-04-01 08:30:00.000,3.0,5.9,,
OWSD_070,OWSD,RawWW,cpTP24h,,2022-04-03 07:00:00,2022-04-04 07:00:00.000,12.0,,,
OWSD_069,OWSD,RawWW,cpTP24h,,2022-03-31 07:00:00,2022-04-01 07:00:00.000,12.0,,,
SWP_093,SWP,RawWW,cpTP24h,,2022-04-03 07:00:00,2022-04-04 07:00:00.000,8.0,7.6,,
SWP_092,SWP,RawWW,cpTP24h,,2022-03-31 07:30:00,2022-04-01 07:30:00.000,8.0,7.2,,
STW_075,STW,RawWW,cpTP24h,,2022-03-31 08:30:00,2022-04-01 08:30:00.000,16.0,,,
MUC1_061,MUC1,RawWW,grb,2022-04-06 07:15:00,,,,,,
MUC2_051,MUC2,RawWW,grb,2022-04-06 07:25:00,,,,,,
MUC3_061,MUC3,RawWW,grb,2022-04-06 07:37:00,,,,,,
STW_076,STW,RawWW,cpTP24h,,2022-04-05 08:15:00,2022-04-06 08:15:00.000,16.0,,yes,
SWP_094,SWP,RawWW,cpTP24h,,2022-04-05 10:00:00,2022-04-06 07:00:00.000,8.0,8.0,,
CWP_069,CWP,RawWW,cpTP24h,,2022-04-05 07:30:00,2022-04-06 07:05:00.000,2.4,13.4,,
KLW_081,KLW,RawWW,cpTP24h,,2022-04-04 08:30:00,2022-04-05 08:30:00.000,8.02,,yes,
CBW_070,CBW,RawWW,cpTP24h,,2022-04-05 07:45:00,2022-04-06 07:23:00.000,7.1,,yes,
OWSD_071,OWSD,RawWW,cpTP24h,,2022-04-05 07:00:00,2022-04-06 07:00:00.000,,,yes,
GWP_079,GWP,RawWW,cpTP24h,,2022-04-05 08:00:00,2022-04-06 08:00:00.000,2.4,,yes,
BFW_077,BFW,RawWW,cpTP24h,,2022-04-05 09:00:00,2022-04-06 09:00:00.000,9.6,11.9,yes,
BFW_080,BFW,RawWW,cpTP24h,,2022-04-12 09:00:00,2022-04-13 09:00:00.000,9.6,13.7,,
CBW_073,CBW,RawWW,cpTP24h,,2022-04-12 07:35:00,2022-04-13 07:32:00.000,9.5,4.7,,
GWP_082,GWP,RawWW,cpTP24h,,2022-04-12 07:00:00,2022-04-13 07:00:00.000,2.4,,,
SWP_097,SWP,RawWW,cpTP24h,,2022-04-12 09:30:00,2022-04-13 07:00:00.000,8.0,10.2,,
STW_080,STW,RawWW,cpTP24h,,2022-04-12 08:30:00,2022-04-13 08:30:00.000,16.0,,,
STW_079,STW,RawWW,cpTP24h,,2022-04-11 08:15:00,2022-04-12 08:15:00.000,16.0,,,
CWP_072,CWP,RawWW,cpTP24h,,2022-04-12 07:40:00,2022-04-13 08:00:00.000,2.4,13.6,,
KLW_085,KLW,RawWW,cpTP24h,,2022-04-12 08:30:00,2022-04-13 08:30:00.000,3.0,8.5,,
KLW_084,KLW,RawWW,cpTP24h,,2022-04-11 07:00:00,2022-04-12 07:00:00.000,3.0,8.6,,
OWSD_074,OWSD,RawWW,cpTP24h,,2022-04-12 07:00:00,2022-04-13 07:00:00.000,12.0,,,
MUC1_062,MUC1,RawWW,grb,2022-04-08 07:15:00,,,,,yes,
MUC2_052,MUC2,RawWW,grb,2022-04-08 07:25:00,,,,,yes,
MUC3_062,MUC3,RawWW,grb,2022-04-08 07:37:00,,,,,yes,
MUC1_063,MUC1,RawWW,grb,2022-04-11 07:15:00,,,,,yes,
MUC2_053,MUC2,RawWW,grb,2022-04-11 07:24:00,,,,,yes,
MUC3_063,MUC3,RawWW,grb,2022-04-11 07:36:00,,,,,yes,
BFW_078,BFW,RawWW,cpTP24h,,2022-04-07 09:00:00,2022-04-08 09:00:00.000,7.82,,,
BFW_079,BFW,RawWW,cpTP24h,,2022-04-10 09:00:00,2022-04-11 09:00:00.000,7.68,,,
CBW_071,CBW,RawWW,cpTP24h,,2022-04-07 07:25:00,2022-04-08 07:25:00.000,9.5,3.6,,
CBW_072,CBW,RawWW,cpTP24h,,2022-04-10 07:00:00,2022-04-11 07:24:00.000,9.5,4.2,,
CWP_070,CWP,RawWW,cpTP24h,,2022-04-07 07:30:00,2022-04-08 07:45:00.000,2.4,12.1,,
CWP_071,CWP,RawWW,cpTP24h,,2022-04-10 07:30:00,2022-04-11 08:05:00.000,2.4,11.3,,
GWP_080,GWP,RawWW,cpTP24h,,2022-04-07 07:00:00,2022-04-08 07:00:00.000,2.4,,,
GWP_081,GWP,RawWW,cpTP24h,,2022-04-10 09:00:00,2022-04-11 09:00:00.000,2.4,,,
KLW_083,KLW,RawWW,cpTP24h,,2022-04-07 07:00:00,2022-04-08 07:00:00.000,4.0,11.8,,
OWSD_072,OWSD,RawWW,cpTP24h,,2022-04-07 07:00:00,2022-04-08 07:00:00.000,12.0,,,
OWSD_073,OWSD,RawWW,cpTP24h,,2022-04-10 07:00:00,2022-04-11 07:00:00.000,12.0,,,
SWP_095,SWP,RawWW,cpTP24h,,2022-04-07 09:30:00,2022-04-08 07:00:00.000,8.0,7.6,,
SWP_096,SWP,RawWW,cpTP24h,,2022-04-10 07:00:00,2022-04-11 07:00:00.000,8.0,7.3,,
STW_078,STW,RawWW,cpTP24h,,2022-04-07 08:30:00,2022-04-08 08:30:00.000,16.0,,,
GWP_084,GWP,RawWW,cpTP24h,,2022-04-17 09:00:00,2022-04-18 09:00:00.000,2.4,,yes,
GWP_083,GWP,RawWW,cpTP24h,,2022-04-14 07:00:00,2022-04-15 07:00:00.000,2.4,,yes,
STW_081,STW,RawWW,cpTP24h,,2022-04-14 08:00:00,2022-04-15 08:00:00.000,16.0,,yes,Hach Sigma SD 900
MUC2_054,MUC2,RawWW,grb,2022-04-13 07:28:00,,,,,,
SWP_098,SWP,RawWW,cpTP24h,,2022-04-14 07:30:00,2022-04-15 07:30:00.000,8.0,9.1,yes,Hach AS 950
SWP_099,SWP,RawWW,cpTP24h,,2022-04-17 07:30:00,2022-04-18 07:30:00.000,8.0,9.2,yes,Hach AS 950
BFW_081,BFW,RawWW,cpTP24h,,2022-04-14 09:00:00,2022-04-15 09:00:00.000,9.6,12.9,yes,
