sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,sentDate,recDate,notes
VC1_045,CoO VC MH1,rawWW,cpTP24h,2021-07-14 00:00:00,2021-07-13 00:00:00,2021-07-14 00:00:00,4.0,,Yes,,,
VC1_046,CoO VC MH1,rawWW,cpTP24h,2021-07-16 00:00:00,2021-07-15 00:00:00,2021-07-16 00:00:00,1.6,,Yes,,,
VC1_047,CoO VC MH1,rawWW,cpTP24h,2021-07-18 00:00:00,2021-07-17 00:00:00,2021-07-18 00:00:00,4.0,,Yes,,,
VC1_048,CoO VC MH1,rawWW,cpTP24h,2021-07-21 00:00:00,2021-07-20 00:00:00,2021-07-21 00:00:00,4.0,,Yes,,,
VC1_049,CoO VC MH1,rawWW,cpTP24h,2021-07-25 00:00:00,2021-07-24 00:00:00,2021-07-25 00:00:00,4.0,,Yes,,,
VC1_050,CoO VC MH1,rawWW,cpTP24h,2021-07-28 00:00:00,2021-07-27 00:00:00,2021-07-28 00:00:00,4.0,,Yes,,,
VC1_051,CoO VC MH1,rawWW,cpTP24h,2021-07-30 00:00:00,2021-07-29 00:00:00,2021-07-30 00:00:00,4.0,,Yes,,,
VC1_052,CoO VC MH1,rawWW,cpTP24h,2021-08-01 00:00:00,2021-07-31 00:00:00,2021-08-01 00:00:00,4.0,,Yes,,,
VC1_053,CoO VC MH1,rawWW,cpTP24h,2021-08-04 00:00:00,2021-08-03 00:00:00,2021-08-04 00:00:00,4.0,,Yes,,,
VC1_054,CoO VC MH1,rawWW,cpTP24h,2021-08-06 00:00:00,2021-08-06 00:00:00,2021-08-06 00:00:00,4.0,,Yes,,,
VC1_055,CoO VC MH1,rawWW,cpTP24h,2021-08-04 00:00:00,2021-08-03 00:00:00,2021-08-04 00:00:00,4.0,,Yes,,,
VC1_056,CoO VC MH1,rawWW,cpTP24h,2021-08-09 00:00:00,2021-08-08 00:00:00,2021-08-09 00:00:00,4.0,,Yes,,,
VC1_057,CoO VC MH1,rawWW,cpTP24h,2021-08-11 00:00:00,2021-08-10 00:00:00,2021-08-11 00:00:00,4.0,,Yes,,,
VC1_058,CoO VC MH1,rawWW,cpTP24h,2021-08-13 00:00:00,2021-08-12 00:00:00,2021-08-13 00:00:00,4.0,,Yes,,,
VC1_059,CoO VC MH1,rawWW,cpTP24h,2021-08-15 00:00:00,2021-08-14 00:00:00,2021-08-15 00:00:00,2.5,,Yes,,,
VC2_001,CoO VC MH2,rawWW,cpTP24h,2021-03-12 00:00:00,2021-03-11 00:00:00,2021-03-12 00:00:00,0.35,,Yes,,,
VC2_002,CoO VC MH2,rawWW,cpTP24h,2021-03-15 00:00:00,2021-03-14 00:00:00,2021-03-15 00:00:00,1.6,,Yes,,,
VC2_003,CoO VC MH2,rawWW,cpTP24h,2021-03-17 00:00:00,2021-03-16 00:00:00,2021-03-17 00:00:00,0.6,,Yes,,,
VC2_004,CoO VC MH2,rawWW,cpTP24h,2021-03-21 00:00:00,2021-03-20 00:00:00,2021-03-21 00:00:00,0.85,,Yes,,,
VC2_005,CoO VC MH2,rawWW,cpTP24h,2021-03-24 00:00:00,2021-03-23 00:00:00,2021-03-24 00:00:00,1.0,,Yes,,,
VC2_006,CoO VC MH2,rawWW,cpTP24h,2021-03-26 00:00:00,2021-03-25 00:00:00,2021-03-26 00:00:00,1.0,,Yes,,,
VC2_007,CoO VC MH2,rawWW,cpTP24h,2021-03-31 00:00:00,2021-03-30 00:00:00,2021-03-31 00:00:00,1.0,,Yes,,,
VC2_008,CoO VC MH2,rawWW,cpTP24h,2021-04-06 00:00:00,2021-04-05 00:00:00,2021-04-06 00:00:00,2.4,,Yes,,,
VC2_009,CoO VC MH2,rawWW,cpTP24h,2021-04-11 00:00:00,2021-04-10 00:00:00,2021-04-11 00:00:00,0.96,,Yes,,,
VC2_010,CoO VC MH2,rawWW,cpTP24h,2021-04-15 00:00:00,2021-04-14 00:00:00,2021-04-15 00:00:00,4.0,,Yes,,,
VC2_011,CoO VC MH2,rawWW,cpTP24h,2021-04-18 00:00:00,2021-04-17 00:00:00,2021-04-18 00:00:00,4.0,,Yes,,,
VC2_012,CoO VC MH2,rawWW,cpTP24h,2021-04-22 00:00:00,2021-04-21 00:00:00,2021-04-22 00:00:00,4.0,,Yes,,,
VC2_013,CoO VC MH2,rawWW,cpTP24h,2021-04-26 00:00:00,2021-04-25 00:00:00,2021-04-26 00:00:00,4.0,,Yes,,,
VC2_014,CoO VC MH2,rawWW,cpTP24h,2021-04-30 00:00:00,2021-04-29 00:00:00,2021-04-30 00:00:00,4.0,,Yes,,,
VC2_015,CoO VC MH2,rawWW,cpTP24h,2021-05-02 00:00:00,2021-05-01 00:00:00,2021-05-02 00:00:00,1.0,,Yes,,,
VC2_016,CoO VC MH2,rawWW,cpTP24h,2021-05-05 00:00:00,2021-05-04 00:00:00,2021-05-05 00:00:00,3.6,,Yes,,,
VC2_017,CoO VC MH2,rawWW,cpTP24h,2021-05-07 00:00:00,2021-05-06 00:00:00,2021-05-07 00:00:00,4.0,,Yes,,,
VC2_018,CoO VC MH2,rawWW,cpTP24h,2021-05-09 00:00:00,2021-05-08 00:00:00,2021-05-09 00:00:00,4.0,,Yes,,,
VC2_019,CoO VC MH2,rawWW,cpTP24h,2021-05-12 00:00:00,2021-05-11 00:00:00,2021-05-12 00:00:00,4.0,,Yes,,,
VC2_020,CoO VC MH2,rawWW,cpTP24h,2021-05-14 00:00:00,2021-05-13 00:00:00,2021-05-14 00:00:00,4.0,,Yes,,,
VC2_021,CoO VC MH2,rawWW,cpTP24h,2021-05-16 00:00:00,2021-05-15 00:00:00,2021-05-16 00:00:00,4.0,,Yes,,,
VC2_022,CoO VC MH2,rawWW,cpTP24h,2021-05-19 00:00:00,2021-05-18 00:00:00,2021-05-19 00:00:00,4.0,,Yes,,,
VC2_023,CoO VC MH2,rawWW,cpTP24h,2021-05-21 00:00:00,2021-05-20 00:00:00,2021-05-21 00:00:00,4.0,,Yes,,,
VC2_024,CoO VC MH2,rawWW,cpTP24h,2021-05-25 00:00:00,2021-05-24 00:00:00,2021-05-25 00:00:00,3.5,,Yes,,,
VC2_025,CoO VC MH2,rawWW,cpTP24h,2021-05-26 00:00:00,2021-05-25 00:00:00,2021-05-26 00:00:00,3.5,,Yes,,,
VC2_026,CoO VC MH2,rawWW,cpTP24h,2021-05-28 00:00:00,2021-05-27 00:00:00,2021-05-28 00:00:00,4.1,,Yes,,,
VC2_027,CoO VC MH2,rawWW,cpTP24h,2021-05-30 00:00:00,2021-05-29 00:00:00,2021-05-30 00:00:00,4.0,,Yes,,,
VC2_028,CoO VC MH2,rawWW,cpTP24h,2021-06-02 00:00:00,2021-06-01 00:00:00,2021-06-02 00:00:00,4.0,,Yes,,,
VC2_029,CoO VC MH2,rawWW,cpTP24h,2021-06-04 00:00:00,2021-06-03 00:00:00,2021-06-04 00:00:00,4.0,,Yes,,,
VC2_030,CoO VC MH2,rawWW,cpTP24h,2021-06-06 00:00:00,2021-06-05 00:00:00,2021-06-06 00:00:00,4.0,,Yes,,,
VC2_031,CoO VC MH2,rawWW,cpTP24h,2021-06-09 00:00:00,2021-06-08 00:00:00,2021-06-09 00:00:00,4.0,,Yes,,,
VC2_032,CoO VC MH2,rawWW,cpTP24h,2021-06-11 00:00:00,2021-06-10 00:00:00,2021-06-11 00:00:00,4.0,,Yes,,,
VC2_033,CoO VC MH2,rawWW,cpTP24h,2021-06-13 00:00:00,2021-06-12 00:00:00,2021-06-13 00:00:00,4.0,,Yes,,,
VC2_034,CoO VC MH2,rawWW,cpTP24h,2021-06-16 00:00:00,2021-06-15 00:00:00,2021-06-16 00:00:00,2.9,,Yes,,,
VC2_035,CoO VC MH2,rawWW,cpTP24h,2021-06-18 00:00:00,2021-06-17 00:00:00,2021-06-18 00:00:00,4.0,,Yes,,,
VC2_036,CoO VC MH2,rawWW,cpTP24h,2021-06-20 00:00:00,2021-06-18 00:00:00,2021-06-20 00:00:00,3.0,,Yes,,,
VC2_037,CoO VC MH2,rawWW,cpTP24h,2021-06-23 00:00:00,2021-06-22 00:00:00,2021-06-23 00:00:00,4.1,,Yes,,,
VC2_038,CoO VC MH2,rawWW,cpTP24h,2021-06-25 00:00:00,2021-06-24 00:00:00,2021-06-25 00:00:00,4.0,,Yes,,,
VC2_039,CoO VC MH2,rawWW,cpTP24h,2021-06-30 00:00:00,2021-06-29 00:00:00,2021-06-30 00:00:00,4.0,,Yes,,,
VC2_040,CoO VC MH2,rawWW,cpTP24h,2021-07-02 00:00:00,2021-07-01 00:00:00,2021-07-02 00:00:00,3.5,,Yes,,,
VC2_041,CoO VC MH2,rawWW,cpTP24h,2021-07-05 00:00:00,2021-07-04 00:00:00,2021-07-05 00:00:00,2.4,,Yes,,,
VC2_042,CoO VC MH2,rawWW,cpTP24h,2021-07-07 00:00:00,2021-07-06 00:00:00,2021-07-07 00:00:00,4.0,,Yes,,,
VC2_043,CoO VC MH2,rawWW,cpTP24h,2021-07-09 00:00:00,2021-07-08 00:00:00,2021-07-09 00:00:00,4.0,,Yes,,,
VC2_044,CoO VC MH2,rawWW,cpTP24h,2021-07-11 00:00:00,2021-07-10 00:00:00,2021-07-11 00:00:00,4.0,,Yes,,,
VC2_045,CoO VC MH2,rawWW,cpTP24h,2021-07-14 00:00:00,2021-07-13 00:00:00,2021-07-14 00:00:00,4.0,,Yes,,,
VC2_046,CoO VC MH2,rawWW,cpTP24h,2021-07-16 00:00:00,2021-07-15 00:00:00,2021-07-16 00:00:00,4.0,,Yes,,,
VC2_047,CoO VC MH2,rawWW,cpTP24h,2021-07-18 00:00:00,2021-07-17 00:00:00,2021-07-18 00:00:00,4.0,,Yes,,,
VC2_048,CoO VC MH2,rawWW,cpTP24h,2021-07-21 00:00:00,2021-07-20 00:00:00,2021-07-21 00:00:00,4.0,,Yes,,,
VC2_049,CoO VC MH2,rawWW,cpTP24h,2021-07-23 00:00:00,2021-07-22 00:00:00,2021-07-23 00:00:00,4.0,,Yes,,,
VC2_050,CoO VC MH2,rawWW,cpTP24h,2021-07-25 00:00:00,2021-07-24 00:00:00,2021-07-25 00:00:00,4.0,,Yes,,,
VC2_051,CoO VC MH2,rawWW,cpTP24h,2021-07-28 00:00:00,2021-07-27 00:00:00,2021-07-28 00:00:00,4.0,,Yes,,,
VC2_052,CoO VC MH2,rawWW,cpTP24h,2021-07-30 00:00:00,2021-07-29 00:00:00,2021-07-30 00:00:00,4.0,,Yes,,,
VC2_053,CoO VC MH2,rawWW,cpTP24h,2021-08-01 00:00:00,2021-07-31 00:00:00,2021-08-01 00:00:00,4.0,,Yes,,,
VC2_054,CoO VC MH2,rawWW,cpTP24h,2021-08-04 00:00:00,2021-08-03 00:00:00,2021-08-04 00:00:00,1.3,,Yes,,,
VC2_055,CoO VC MH2,rawWW,cpTP24h,2021-08-06 00:00:00,2021-08-05 00:00:00,2021-08-06 00:00:00,4.0,,Yes,,,
VC2_056,CoO VC MH2,rawWW,cpTP24h,2021-08-09 00:00:00,2021-08-08 00:00:00,2021-08-09 00:00:00,4.0,,Yes,,,
VC2_057,CoO VC MH2,rawWW,cpTP24h,2021-08-11 00:00:00,2021-08-10 00:00:00,2021-08-11 00:00:00,3.7,,Yes,,,
VC2_058,CoO VC MH2,rawWW,cpTP24h,2021-08-13 00:00:00,2021-08-12 00:00:00,2021-08-13 00:00:00,4.0,,Yes,,,
VC2_059,CoO VC MH2,rawWW,cpTP24h,2021-08-15 00:00:00,2021-08-14 00:00:00,2021-08-15 00:00:00,3.4,,Yes,,,
VC2_060,CoO VC MH2,rawWW,cpTP24h,2021-08-18 00:00:00,2021-08-17 00:00:00,2021-08-18 00:00:00,3.7,,Yes,,,
VC2_061,CoO VC MH2,rawWW,cpTP24h,2021-08-20 00:00:00,2021-08-19 00:00:00,2021-08-20 00:00:00,3.4,,Yes,,,
VC2_062,CoO VC MH2,rawWW,cpTP24h,2021-08-22 00:00:00,2021-08-21 00:00:00,2021-08-22 00:00:00,4.0,,Yes,,,
VC2_063,CoO VC MH2,rawWW,cpTP24h,2021-08-25 00:00:00,2021-08-24 00:00:00,2021-08-25 00:00:00,4.0,,Yes,,,
VC2_064,CoO VC MH2,rawWW,cpTP24h,2021-08-30 00:00:00,2021-08-29 00:00:00,2021-08-30 00:00:00,4.0,,Yes,,,
VC2_065,CoO VC MH2,rawWW,cpTP24h,2021-09-01 00:00:00,2021-08-31 00:00:00,2021-09-01 00:00:00,4.0,,Yes,,,
O_0375,Ottawa WWTP,pSludge,cpTP24h,2021-09-07 00:00:00,2021-09-06 00:00:00,2021-09-07 00:00:00,0.5,,Yes,,,
O_0376,Ottawa WWTP,pSludge,cpTP24h,2021-09-08 00:00:00,2021-09-07 00:00:00,2021-09-08 00:00:00,0.5,,Yes,,,
O_0377,Ottawa WWTP,pSludge,cpTP24h,2021-09-09 00:00:00,2021-09-08 00:00:00,2021-09-09 00:00:00,0.5,,Yes,,,
O_0378,Ottawa WWTP,pSludge,cpTP24h,2021-09-10 00:00:00,2021-09-09 00:00:00,2021-09-10 00:00:00,0.5,,Yes,,,
O_0379,Ottawa WWTP,pSludge,cpTP24h,2021-09-11 00:00:00,2021-09-10 00:00:00,2021-09-11 00:00:00,0.5,,Yes,,,
O_0380,Ottawa WWTP,pSludge,cpTP24h,2021-09-12 00:00:00,2021-09-11 00:00:00,2021-09-12 00:00:00,0.5,,Yes,,,
O_0381,Ottawa WWTP,pSludge,cpTP24h,2021-09-13 00:00:00,2021-09-12 00:00:00,2021-09-13 00:00:00,0.5,,Yes,,,
VC1_060,CoO VC MH1,rawWW,cpTP24h,2021-08-20 00:00:00,2021-08-19 00:00:00,2021-08-20 00:00:00,4.0,,Yes,,,
VC1_061,CoO VC MH1,rawWW,cpTP24h,2021-08-22 00:00:00,2021-08-21 00:00:00,2021-08-22 00:00:00,4.0,,Yes,,,
VC1_062,CoO VC MH1,rawWW,cpTP24h,2021-08-25 00:00:00,2021-08-24 00:00:00,2021-08-25 00:00:00,4.0,,Yes,,,
VC1_063,CoO VC MH1,rawWW,cpTP24h,2021-08-30 00:00:00,2021-08-29 00:00:00,2021-08-30 00:00:00,4.0,,Yes,,,
VC1_064,CoO VC MH1,rawWW,cpTP24h,2021-08-31 00:00:00,2021-08-30 00:00:00,2021-08-31 00:00:00,4.0,,Yes,,,
VC2_066,CoO VC MH2,rawWW,cpTP24h,2021-09-01 00:00:00,2021-08-31 00:00:00,2021-09-01 00:00:00,4.0,,Yes,,,
VC3_063,CoO VC MH3,rawWW,cpTP24h,2021-08-09 00:00:00,2021-08-08 00:00:00,2021-08-09 00:00:00,4.0,,Yes,,,
VC3_064,CoO VC MH3,rawWW,cpTP24h,2021-08-11 00:00:00,2021-08-10 00:00:00,2021-08-11 00:00:00,4.0,,Yes,,,
VC3_065,CoO VC MH3,rawWW,cpTP24h,2021-08-13 00:00:00,2021-08-12 00:00:00,2021-08-13 00:00:00,4.0,,Yes,,,
VC3_066,CoO VC MH3,rawWW,cpTP24h,2021-08-15 00:00:00,2021-08-14 00:00:00,2021-08-15 00:00:00,4.0,,Yes,,,
VC3_067,CoO VC MH3,rawWW,cpTP24h,2021-08-18 00:00:00,2021-08-17 00:00:00,2021-08-18 00:00:00,4.0,,Yes,,,
VC3_068,CoO VC MH3,rawWW,cpTP24h,2021-08-20 00:00:00,2021-08-19 00:00:00,2021-08-20 00:00:00,4.0,,Yes,,,
VC3_069,CoO VC MH3,rawWW,cpTP24h,2021-08-22 00:00:00,2021-08-21 00:00:00,2021-08-22 00:00:00,4.0,,Yes,,,
VC3_070,CoO VC MH3,rawWW,cpTP24h,2021-08-25 00:00:00,2021-08-24 00:00:00,2021-08-25 00:00:00,4.0,,Yes,,,
VC3_071,CoO VC MH3,rawWW,cpTP24h,2021-08-30 00:00:00,2021-08-29 00:00:00,2021-08-30 00:00:00,4.0,,Yes,,,
VC3_072,CoO VC MH3,rawWW,cpTP24h,2021-09-01 00:00:00,2021-08-31 00:00:00,2021-09-01 00:00:00,4.0,,Yes,,,
H_0150,Hamilton WWTP,pSludge,grbCp8h,2021-09-02 00:00:00,2021-09-01 00:00:00,2021-09-02 00:00:00,0.5,,Yes,,,
H_0151,Hamilton WWTP,pSludge,grbCp8h,2021-09-04 00:00:00,2021-09-03 00:00:00,2021-09-04 00:00:00,0.5,,Yes,,,
H_0152,Hamilton WWTP,pSludge,grbCp8h,2021-09-05 00:00:00,2021-09-04 00:00:00,2021-09-05 00:00:00,0.5,,Yes,,,
H_0153,Hamilton WWTP,pSludge,grbCp8h,2021-09-07 00:00:00,2021-09-06 00:00:00,2021-09-07 00:00:00,0.5,,Yes,,,
H_D_0001,Hamilton Dundas WWTP,pSludge,grb,2021-07-05 00:00:00,2021-07-05 00:00:00,2021-07-05 00:00:00,0.5,,Yes,,,
H_D_0002,Hamilton Dundas WWTP,pSludge,grb,2021-07-07 00:00:00,2021-07-07 00:00:00,2021-07-07 00:00:00,0.5,,Yes,,,
H_D_0003,Hamilton Dundas WWTP,pSludge,grb,2021-07-09 00:00:00,2021-07-09 00:00:00,2021-07-09 00:00:00,0.5,,Yes,,,
H_D_0004,Hamilton Dundas WWTP,pSludge,grb,2021-07-12 00:00:00,2021-07-12 00:00:00,2021-07-12 00:00:00,0.5,,Yes,,,
H_D_0005,Hamilton Dundas WWTP,pSludge,grb,2021-07-14 00:00:00,2021-07-14 00:00:00,2021-07-14 00:00:00,0.5,,Yes,,,
H_D_0006,Hamilton Dundas WWTP,pSludge,grb,2021-07-16 00:00:00,2021-07-16 00:00:00,2021-07-16 00:00:00,0.5,,Yes,,,
H_D_0007,Hamilton Dundas WWTP,pSludge,grb,2021-07-18 00:00:00,2021-07-18 00:00:00,2021-07-18 00:00:00,0.5,,Yes,,,
H_D_0008,Hamilton Dundas WWTP,pSludge,grb,2021-07-20 00:00:00,2021-07-20 00:00:00,2021-07-20 00:00:00,0.5,,Yes,,,
H_D_0009,Hamilton Dundas WWTP,pSludge,grb,2021-07-21 00:00:00,2021-07-21 00:00:00,2021-07-21 00:00:00,0.5,,Yes,,,
H_D_0010,Hamilton Dundas WWTP,pSludge,grb,2021-07-23 00:00:00,2021-07-23 00:00:00,2021-07-23 00:00:00,0.5,,Yes,,,
H_D_0011,Hamilton Dundas WWTP,pSludge,grb,2021-07-25 00:00:00,2021-07-25 00:00:00,2021-07-25 00:00:00,0.5,,Yes,,,
H_D_0012,Hamilton Dundas WWTP,pSludge,grb,2021-07-27 00:00:00,2021-07-27 00:00:00,2021-07-27 00:00:00,0.5,,Yes,,,
H_D_0013,Hamilton Dundas WWTP,pSludge,grb,2021-07-28 00:00:00,2021-07-28 00:00:00,2021-07-28 00:00:00,0.5,,Yes,,,
H_D_0014,Hamilton Dundas WWTP,pSludge,grb,2021-07-29 00:00:00,2021-07-29 00:00:00,2021-07-29 00:00:00,0.5,,Yes,,,
H_D_0015,Hamilton Dundas WWTP,pSludge,grb,2021-07-31 00:00:00,2021-07-31 00:00:00,2021-07-31 00:00:00,0.5,,Yes,,,
H_D_0016,Hamilton Dundas WWTP,pSludge,grb,2021-08-01 00:00:00,2021-08-01 00:00:00,2021-08-01 00:00:00,0.5,,Yes,,,
H_D_0017,Hamilton Dundas WWTP,pSludge,grb,2021-08-03 00:00:00,2021-08-03 00:00:00,2021-08-03 00:00:00,0.5,,Yes,,,
H_D_0018,Hamilton Dundas WWTP,pSludge,grb,2021-08-06 00:00:00,2021-08-06 00:00:00,2021-08-06 00:00:00,0.5,,Yes,,,
H_D_0019,Hamilton Dundas WWTP,pSludge,grb,2021-08-08 00:00:00,2021-08-08 00:00:00,2021-08-08 00:00:00,0.5,,Yes,,,
H_D_0020,Hamilton Dundas WWTP,pSludge,grb,2021-08-10 00:00:00,2021-08-10 00:00:00,2021-08-10 00:00:00,0.5,,Yes,,,
H_D_0021,Hamilton Dundas WWTP,pSludge,grb,2021-08-11 00:00:00,2021-08-11 00:00:00,2021-08-11 00:00:00,0.5,,Yes,,,
H_D_0022,Hamilton Dundas WWTP,pSludge,grb,2021-08-13 00:00:00,2021-08-13 00:00:00,2021-08-13 00:00:00,0.5,,Yes,,,
H_D_0023,Hamilton Dundas WWTP,pSludge,grb,2021-08-15 00:00:00,2021-08-15 00:00:00,2021-08-15 00:00:00,0.5,,Yes,,,
H_D_0024,Hamilton Dundas WWTP,pSludge,grb,2021-08-17 00:00:00,2021-08-17 00:00:00,2021-08-17 00:00:00,0.5,,Yes,,,
H_D_0025,Hamilton Dundas WWTP,pSludge,grb,2021-08-18 00:00:00,2021-08-18 00:00:00,2021-08-18 00:00:00,0.5,,Yes,,,
H_D_0026,Hamilton Dundas WWTP,pSludge,grb,2021-08-20 00:00:00,2021-08-20 00:00:00,2021-08-20 00:00:00,0.5,,Yes,,,
H_D_0027,Hamilton Dundas WWTP,pSludge,grb,2021-08-22 00:00:00,2021-08-22 00:00:00,2021-08-22 00:00:00,0.5,,Yes,,,
H_D_0028,Hamilton Dundas WWTP,pSludge,grb,2021-08-24 00:00:00,2021-08-24 00:00:00,2021-08-24 00:00:00,0.5,,Yes,,,
H_D_0029,Hamilton Dundas WWTP,pSludge,grb,2021-08-25 00:00:00,2021-08-25 00:00:00,2021-08-25 00:00:00,0.5,,Yes,,,
H_D_0030,Hamilton Dundas WWTP,pSludge,grb,2021-08-27 00:00:00,2021-08-27 00:00:00,2021-08-27 00:00:00,0.5,,Yes,,,
H_D_0031,Hamilton Dundas WWTP,pSludge,grb,2021-08-29 00:00:00,2021-08-29 00:00:00,2021-08-29 00:00:00,0.5,,Yes,,,
H_D_0032,Hamilton Dundas WWTP,pSludge,grb,2021-08-31 00:00:00,2021-08-31 00:00:00,2021-08-31 00:00:00,0.5,,Yes,,,
H_D_0033,Hamilton Dundas WWTP,pSludge,grb,2021-09-01 00:00:00,2021-09-01 00:00:00,2021-09-01 00:00:00,0.5,,Yes,,,
H_D_0034,Hamilton Dundas WWTP,pSludge,grb,2021-09-03 00:00:00,2021-09-03 00:00:00,2021-09-03 00:00:00,0.5,,Yes,,,
H_D_0035,Hamilton Dundas WWTP,pSludge,grb,2021-09-05 00:00:00,2021-09-05 00:00:00,2021-09-05 00:00:00,0.5,,Yes,,,
H_D_0036,Hamilton Dundas WWTP,pSludge,grb,2021-09-07 00:00:00,2021-09-07 00:00:00,2021-09-07 00:00:00,0.5,,Yes,,,
H_D_0037,Hamilton Dundas WWTP,pSludge,grb,2021-09-08 00:00:00,2021-09-08 00:00:00,2021-09-08 00:00:00,0.5,,Yes,,,
O_0382,Ottawa WWTP,pSludge,cpTP24h,2021-09-14 00:00:00,2021-09-13 00:00:00,2021-09-14 00:00:00,0.5,,Yes,,,
O_0383,Ottawa WWTP,pSludge,cpTP24h,2021-09-15 00:00:00,2021-09-14 00:00:00,2021-09-15 00:00:00,0.5,,Yes,,,
O_0384,Ottawa WWTP,pSludge,cpTP24h,2021-09-16 00:00:00,2021-09-15 00:00:00,2021-09-16 00:00:00,0.5,,Yes,,,
O_0385,Ottawa WWTP,pSludge,cpTP24h,2021-09-17 00:00:00,2021-09-16 00:00:00,2021-09-17 00:00:00,0.5,,Yes,,,
O_0386,Ottawa WWTP,pSludge,cpTP24h,2021-09-18 00:00:00,2021-09-17 00:00:00,2021-09-18 00:00:00,0.5,,Yes,,,
O_0387,Ottawa WWTP,pSludge,cpTP24h,2021-09-19 00:00:00,2021-09-18 00:00:00,2021-09-19 00:00:00,0.5,,Yes,,,
O_0388,Ottawa WWTP,pSludge,cpTP24h,2021-09-20 00:00:00,2021-09-19 00:00:00,2021-09-20 00:00:00,0.5,,Yes,,,
O_0389,Ottawa WWTP,pSludge,cpTP24h,2021-09-21 00:00:00,2021-09-20 00:00:00,2021-09-21 00:00:00,0.5,,Yes,,,
H_D_0038,Hamilton Dundas WWTP,pSludge,grb,2021-09-10 00:00:00,2021-09-10 00:00:00,2021-09-10 00:00:00,0.5,,Yes,,,
H_D_0039,Hamilton Dundas WWTP,pSludge,grb,2021-09-12 00:00:00,2021-09-12 00:00:00,2021-09-12 00:00:00,0.5,,Yes,,,
H_D_0040,Hamilton Dundas WWTP,pSludge,grb,2021-09-14 00:00:00,2021-09-14 00:00:00,2021-09-14 00:00:00,0.5,,Yes,,,
H_D_0041,Hamilton Dundas WWTP,pSludge,grb,2021-09-15 00:00:00,2021-09-15 00:00:00,2021-09-15 00:00:00,0.5,,Yes,,,
H_0154,Hamilton WWTP,pSludge,grbCp8h,2021-09-09 00:00:00,2021-09-08 00:00:00,2021-09-09 00:00:00,0.5,,Yes,,,
H_0155,Hamilton WWTP,pSludge,grbCp8h,2021-09-11 00:00:00,2021-09-10 00:00:00,2021-09-11 00:00:00,0.5,,Yes,,,
H_0156,Hamilton WWTP,pSludge,grbCp8h,2021-09-12 00:00:00,2021-09-11 00:00:00,2021-09-12 00:00:00,0.5,,Yes,,,
H_0157,Hamilton WWTP,pSludge,grbCp8h,2021-09-14 00:00:00,2021-09-13 00:00:00,2021-09-14 00:00:00,0.5,,Yes,,,
UO_NA_0001,uO Campus North,rawWW,cpTP24h,2021-03-15 00:00:00,2021-03-14 00:00:00,2021-03-15 00:00:00,3.5,,Yes,,,
UO_NA_0002,uO Campus North,rawWW,cpTP24h,2021-03-17 00:00:00,2021-03-16 00:00:00,2021-03-17 00:00:00,3.5,,Yes,,,
UO_NA_0003,uO Campus North,rawWW,cpTP24h,2021-03-25 00:00:00,2021-03-24 00:00:00,2021-03-25 00:00:00,1.45,,Yes,,,
UO_NA_0004,uO Campus North,rawWW,cpTP24h,2021-03-29 00:00:00,2021-03-28 00:00:00,2021-03-29 00:00:00,2.24,,Yes,,,
UO_NA_0005,uO Campus North,rawWW,cpTP24h,2021-03-31 00:00:00,2021-03-30 00:00:00,2021-03-31 00:00:00,4.05,,Yes,,,
UO_NA_0006,uO Campus North,rawWW,cpTP24h,2021-04-05 00:00:00,2021-04-04 00:00:00,2021-04-05 00:00:00,3.7,,Yes,,,
UO_NA_0007,uO Campus North,rawWW,cpTP24h,2021-04-14 00:00:00,2021-04-13 00:00:00,2021-04-14 00:00:00,3.16,,Yes,,,
UO_NA_0008,uO Campus North,rawWW,cpTP24h,2021-04-19 00:00:00,2021-04-18 00:00:00,2021-04-19 00:00:00,2.4,,Yes,,,
UO_NA_0009,uO Campus North,rawWW,cpTP24h,2021-04-21 00:00:00,2021-04-20 00:00:00,2021-04-21 00:00:00,4.0,,Yes,,,
UO_NA_0010,uO Campus North,rawWW,cpTP24h,2021-04-28 00:00:00,2021-04-27 00:00:00,2021-04-28 00:00:00,3.0,,Yes,,,
UO_NA_0011,uO Campus North,rawWW,cpTP24h,2021-05-03 00:00:00,2021-05-02 00:00:00,2021-05-03 00:00:00,2.0,,Yes,,,
UO_NA_0012,uO Campus North,rawWW,cpTP24h,2021-05-05 00:00:00,2021-05-04 00:00:00,2021-05-05 00:00:00,2.35,,Yes,,,
UO_NA_0013,uO Campus North,rawWW,cpTP24h,2021-05-11 00:00:00,2021-05-10 00:00:00,2021-05-11 00:00:00,3.033,,Yes,,,
UO_NA_0014,uO Campus North,rawWW,cpTP24h,2021-05-13 00:00:00,2021-05-12 00:00:00,2021-05-13 00:00:00,4.0,,Yes,,,
UO_NA_0015,uO Campus North,rawWW,cpTP24h,2021-05-18 00:00:00,2021-05-17 00:00:00,2021-05-18 00:00:00,3.3,,Yes,,,
UO_NA_0016,uO Campus North,rawWW,cpTP24h,2021-05-21 00:00:00,2021-05-20 00:00:00,2021-05-21 00:00:00,3.5,,Yes,,,
UO_NA_0017,uO Campus North,rawWW,cpTP24h,2021-05-27 00:00:00,2021-05-26 00:00:00,2021-05-27 00:00:00,3.8,,Yes,,,
