uSiteMeasureID,siteID,sampleID,reporterID,dateTime,type,typeOther,typeDescription,aggregation,aggregationOther,aggregationDesc,value,unit,notes
LT210914,LT,LT210914,ARA,2021-09-14 08:00:00,wwFlow,,,,,,1999.0,m3/d,
HB210914,HB,HB210914,ARA,2021-09-14 08:00:00,wwFlow,,,,,,,,
CW210914,CW,CW210914,ARA,2021-09-14 08:00:00,wwFlow,,,,,,33983.0,m3/d,
HB210915,HB,HB210915,ARA,2021-09-15 08:00:00,wwFlow,,,,,,,,
CW210915,CW,CW210915,ARA,2021-09-15 08:00:00,wwFlow,,,,,,55498.0,m3/d,
KS210916,KS,KS210916,ARA,2021-09-16 08:00:00,wwFlow,,,,,,,,
RV210916,RV,RV210916,ARA,2021-09-16 08:00:00,wwFlow,,,,,,40188.0,m3/d,
CB210916,CB,CB210916,ARA,2021-09-16 08:00:00,wwFlow,,,,,,22425.0,m3/d,
LT210916,LT,LT210916,ARA,2021-09-16 08:00:00,wwFlow,,,,,,1841.0,m3/d,
HB210916,HB,HB210916,ARA,2021-09-16 08:00:00,wwFlow,,,,,,12144.0,m3/d,
RV210918,RV,RV210918,ARA,2021-09-18 08:00:00,wwFlow,,,,,,39126.0,m3/d,
CB210918,CB,CB210918,ARA,2021-09-18 08:00:00,wwFlow,,,,,,21727.0,m3/d,
KS210920,KS,KS210920,ARA,2021-09-20 08:00:00,wwFlow,,,,,,22390.0,m3/d,
RV210920,RV,RV210920,ARA,2021-09-20 08:00:00,wwFlow,,,,,,37218.0,m3/d,
CB210920,CB,CB210920,ARA,2021-09-20 08:00:00,wwFlow,,,,,,20805.0,m3/d,
LT210920,LT,LT210920,ARA,2021-09-20 08:00:00,wwFlow,,,,,,2021.0,m3/d,
CW210920,CW,CW210920,ARA,2021-09-20 08:00:00,wwFlow,,,,,,33900.0,m3/d,
CW210921,CW,CW210921,ARA,2021-09-21 08:00:00,wwFlow,,,,,,33001.0,m3/d,
HB210921,HB,HB210921,ARA,2021-09-21 08:00:00,wwFlow,,,,,,,,
CW210922,CW,CW210922,ARA,2021-09-22 08:00:00,wwFlow,,,,,,34872.0,m3/d,
HB210922,HB,HB210922,ARA,2021-09-22 08:00:00,wwFlow,,,,,,,,
KS210923,KS,KS210923,ARA,2021-09-23 08:00:00,wwFlow,,,,,,22820.0,m3/d,
RV210923,RV,RV210923,ARA,2021-09-23 08:00:00,wwFlow,,,,,,80560.0,m3/d,
CB210923,CB ,CB210923,ARA,2021-09-23 08:00:00,wwFlow,,,,,,34476.0,m3/d,
LT210921,LT,LT210921,ARA,2021-09-21 08:00:00,wwFlow,,,,,,1976.0,m3/d,
HB210923,HB,HB210923,ARA,2021-09-23 08:00:00,wwFlow,,,,,,,,
RV210925,RV,RV210925,ARA,2021-09-25 08:00:00,wwFlow,,,,,,48420.0,m3/d,
CB210925,CB,CB210925,ARA,2021-09-25 08:00:00,wwFlow,,,,,,28274.0,m3/d,
KS210927,KS,KS210927,ARA,2021-09-27 08:00:00,wwFlow,,,,,,,,
RV210927,RV,RV210927,ARA,2021-09-27 08:00:00,wwFlow,,,,,,53980.0,m3/d,
LT210927,LT,LT210927,ARA,2021-09-27 08:00:00,wwFlow,,,,,,2758.0,m3/d,
CW210927,CW,CW210927,ARA,2021-09-27 08:00:00,wwFlow,,,,,,17901.0,m3/d,
CW210928,CW,CW210928,ARA,2021-09-28 08:00:00,wwFlow,,,,,,,,
HB210928,HB,HB210928,ARA,2021-09-28 08:00:00,wwFlow,,,,,,,,
LT210929,LT,LT210929,ARA,2021-09-29 08:00:00,wwFlow,,,,,,2401.0,m3/d,
LT210930,LT,LT210930,ARA,2021-09-30 08:00:00,wwFlow,,,,,,2334.0,m3/d,
KS210930,KS,KS210930,ARA,2021-09-30 08:00:00,wwFlow,,,,,,19420.0,m3/d,
RV210930,RV,RV210930,ARA,2021-09-30 08:00:00,wwFlow,,,,,,42658.0,m3/d,
CB210930,CB ,CB210930,ARA,2021-09-30 08:00:00,wwFlow,,,,,,23879.0,m3/d,
RV211002,RV,RV211002,ARA,2021-10-02 08:00:00,wwFlow,,,,,,,m3/d,
CB211002,CB,CB211002,ARA,2021-10-02 08:00:00,wwFlow,,,,,,17307.0,m3/d,
RV211004,RV,RV211004,ARA,2021-10-04 08:00:00,wwFlow,,,,,,44926.0,m3/d,
