sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,notes,sampleDate
com2b_2022Oct04_c21,com2b,rawWW,cpTP24h,,2022-10-03 10:05:00,2022-10-04 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-10-04
com2b_2022Oct05_c24,com2b,rawWW,cpTP24h,,2022-10-04 10:05:00,2022-10-05 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-10-05
com2b_2022Oct06_c7,com2b,rawWW,cpTP24h,,2022-10-05 09:55:00,2022-10-06 09:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-10-06
com2b_2022Oct12_c21,com2b,rawWW,cpTP24h,,2022-10-11 10:05:00,2022-10-12 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-10-12
com2b_2022Oct13_c20,com2b,rawWW,cpTP24h,,2022-10-12 10:20:00,2022-10-13 10:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-10-13
com2b_2022Oct18_c18,com2b,rawWW,cpTP24h,,2022-10-17 09:45:00,2022-10-18 09:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-10-18
com2b_2022Oct19_c24,com2b,rawWW,cpTP24h,,2022-10-18 10:05:00,2022-10-19 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-10-19
com2b_2022Oct25_c20,com2b,rawWW,cpTP24h,,2022-10-24 09:55:00,2022-10-25 09:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-10-25
com2b_2022Oct26_c24,com2b,rawWW,cpTP24h,,2022-10-25 10:00:00,2022-10-26 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-10-26
com2b_2022Oct27_c22,com2b,rawWW,cpTP24h,,2022-10-26 09:45:00,2022-10-27 09:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-10-27
com2b_2022Nov01_c24,com2b,rawWW,cpTP24h,,2022-10-31 09:55:00,2022-11-01 09:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-01
com2b_2022Nov02_c21,com2b,rawWW,cpTP24h,,2022-11-01 10:10:00,2022-11-02 10:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-02
com2b_2022Nov03_c11,com2b,rawWW,cpTP24h,,2022-11-02 10:15:00,2022-11-03 10:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-03
com2b_2022Nov08_c24,com2b,rawWW,cpTP24h,,2022-10-07 09:45:00,2022-10-08 09:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-10-08
com2b_2022Nov10_c22,com2b,rawWW,cpTP24h,,2022-11-09 10:00:00,2022-11-10 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-10
com2b_2022Nov15_c24,com2b,rawWW,cpTP24h,,2022-11-14 10:10:00,2022-11-15 10:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-15
com2b_2022Nov16_c24,com2b,rawWW,cpTP24h,,2022-11-15 10:00:00,2022-11-16 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-16
com2b_2022Nov17_c15,com2b,rawWW,cpTP24h,,2022-11-16 10:20:00,2022-11-17 10:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-17
com2b_2022Nov23_c24,com2b,rawWW,cpTP24h,,2022-11-22 10:00:00,2022-11-23 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-23
com2b_2022Nov29_c9,com2b,rawWW,cpTP24h,,2022-11-28 09:40:00,2022-11-29 09:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-29
com2b_2022Nov30_c8,com2b,rawWW,cpTP24h,,2022-11-29 09:55:00,2022-11-30 09:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-11-30
com2b_2022Dec01_g,com2b,rawWW,grb,2022-12-01 11:00:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-01
com2b_2022Dec06_c6,com2b,rawWW,cpTP24h,,2022-12-05 09:50:00,2022-12-06 09:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-06
com2b_2022Dec07_c24,com2b,rawWW,cpTP24h,,2022-12-06 10:00:00,2022-12-07 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-07
com2b_2022Dec08_c4,com2b,rawWW,cpTP24h,,2022-12-07 10:00:00,2022-12-08 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-08
com2b_2022Dec13_c21,com2b,rawWW,cpTP24h,,2022-12-12 09:50:00,2022-12-13 17:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-13
com2b_2022Dec14_c16,com2b,rawWW,cpTP24h,,2022-12-13 10:00:00,2022-12-14 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-14
com2b_2022Dec15_c19,com2b,rawWW,cpTP24h,,2022-12-14 10:10:00,2022-12-15 10:05:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-15
com2b_2022Dec20_c21,com2b,rawWW,cpTP24h,,2022-12-19 09:15:00,2022-12-20 09:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-20
com2b_2022Dec21_c19,com2b,rawWW,cpTP24h,,2022-12-20 10:00:00,2022-12-21 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-21
com2b_2022Dec22_c23,com2b,rawWW,cpTP24h,,2022-12-21 09:51:00,2022-12-22 09:46:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2022-12-22
com2b_2023Jan04_c17,com2b,rawWW,cpTP24h,,2023-01-03 09:30:00,2023-01-04 09:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-01-04
com2b_2023Jan05_c24,com2b,rawWW,cpTP24h,,2023-01-04 09:35:00,2023-01-05 09:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-01-05
com2b_2023Jan10_c24,com2b,rawWW,cpTP24h,,2023-01-09 09:55:00,2023-01-10 09:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-01-10
com2b_2023Jan12_c24,com2b,rawWW,cpTP24h,,2023-01-11 09:44:00,2023-01-12 09:39:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-01-12
com2b_2023Jan17_c23,com2b,rawWW,cpTP24h,,2023-01-16 09:40:00,2023-01-17 09:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-01-17
com2b_2023Jan18_c24,com2b,rawWW,cpTP24h,,2023-01-17 10:05:00,2023-01-18 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-01-18
com2b_2023Jan19_c24,com2b,rawWW,cpTP24h,,2023-01-18 10:05:00,2023-01-19 10:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-01-19
com2b_2023Jan24_g,com2b,rawWW,grb,2023-01-24 10:15:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-01-24
com2b_2023Jan25_c23,com2b,rawWW,cpTP24h,,2023-01-24 10:15:00,2023-01-25 10:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-01-25
com2b_2023Jan26_c21,com2b,rawWW,cpTP24h,,2023-01-25 09:20:00,2023-01-26 09:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-01-26
com2b_2023Feb07_c24,com2b,rawWW,cpTP24h,,2023-02-06 10:00:00,2023-02-07 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-02-07
com2b_2023Feb08_c24,com2b,rawWW,cpTP24h,,2023-02-07 10:15:00,2023-02-08 10:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-02-08
com2b_2023Feb09_c23,com2b,rawWW,cpTP24h,,2023-02-08 10:00:00,2023-02-09 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-02-09
com2b_2023Feb14_c20,com2b,rawWW,cpTP24h,,2023-02-13 10:00:00,2023-02-14 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-02-14
com2b_2023Feb15_c24,com2b,rawWW,cpTP24h,,2023-02-14 10:30:00,2023-02-15 10:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-02-15
com2b_2023Feb16_c24,com2b,rawWW,cpTP24h,,2023-02-15 10:00:00,2023-02-16 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-02-16
com2b_2023Feb22_c24,com2b,rawWW,cpTP24h,,2023-02-21 10:25:00,2023-02-22 10:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-02-22
com2b_2023Feb23_c14,com2b,rawWW,cpTP24h,,2023-02-22 10:05:00,2023-02-23 09:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-02-23
com2b_2023Feb28_c21,com2b,rawWW,cpTP24h,,2023-02-27 10:00:00,2023-02-28 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-02-28
com2b_2023Mar02_c24,com2b,rawWW,cpTP24h,,2023-03-01 10:20:00,2023-03-02 10:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-03-02
com2b_2023Mar07_c24,com2b,rawWW,cpTP24h,,2023-03-06 10:30:00,2023-03-07 10:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-03-07
com2b_2023Mar08_c24,com2b,rawWW,cpTP24h,,2023-03-07 10:30:00,2023-03-08 10:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-03-08
com2b_2023Mar09_c24,com2b,rawWW,cpTP24h,,2023-03-08 10:15:00,2023-03-09 10:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-03-09
com2b_2023Mar14_c19,com2b,rawWW,cpTP24h,,2023-03-13 10:00:00,2023-03-14 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-03-14
com2b_2023Mar15_c13,com2b,rawWW,cpTP24h,,2023-03-14 10:25:00,2023-03-15 10:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-03-15
com2b_2023Mar16_c24,com2b,rawWW,cpTP24h,,2023-03-15 10:20:00,2023-03-16 10:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-03-16
com2b_2023Mar21_c20,com2b,rawWW,cpTP24h,,2023-03-20 10:00:00,2023-03-21 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-03-21
com2b_2023Mar22_c16,com2b,rawWW,cpTP24h,,2023-03-21 10:15:00,2023-03-22 10:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-03-22
com2b_2023Mar23_c24,com2b,rawWW,cpTP24h,,2023-03-22 10:25:00,2023-03-23 10:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-03-23
com2b_2023Mar28_c24,com2b,rawWW,cpTP24h,,2023-03-27 10:00:00,2023-03-28 09:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-03-28
com2b_2023Mar29_c18,com2b,rawWW,cpTP24h,,2023-03-28 10:25:00,2023-03-29 09:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-03-29
com2b_2023Mar30_c24,com2b,rawWW,cpTP24h,,2023-03-29 10:20:00,2023-03-30 10:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2023-03-30
com4_2021Jan04_g,com4,rawWW,grb,2021-01-04 17:00:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-01-04
com4_2021Jan06_g,com4,rawWW,grb,2021-01-06 11:00:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-01-06
com4_2021Jan11_g,com4,rawWW,grb,2021-01-11 10:30:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-01-11
com4_2021Jan13_g,com4,rawWW,grb,2021-01-13 09:00:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-01-13
com4_2021Jan18_g,com4,rawWW,grb,2021-01-18 09:00:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-01-18
com4_2021Jan20_g,com4,rawWW,grb,2021-01-20 08:40:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-01-20
com4_2021Jan25_g,com4,rawWW,grb,2021-01-25 09:00:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-01-25
com4_2021Jan27_g,com4,rawWW,grb,2021-01-27 09:20:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-01-27
com4_2021Feb01_g,com4,rawWW,grb,2021-02-01 08:35:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-02-01
com4_2021Feb03_g,com4,rawWW,grb,2021-02-03 08:45:00,,,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-02-03
com4_2021Feb07_c17,com4,rawWW,cpTP24h,,2021-02-07 00:00:00,2021-02-07 23:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-02-07
com4_2021Feb09_c16,com4,rawWW,cpTP24h,,2021-02-08 08:45:00,2021-02-09 08:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-02-09
com4_2021Feb10_c19,com4,rawWW,cpTP24h,,2021-02-09 08:45:00,2021-02-10 08:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-02-10
com4_2021Feb17_c6,com4,rawWW,cpTP24h,,2021-02-16 09:30:00,2021-02-17 09:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-02-17
com4_2021Feb19_c10,com4,rawWW,cpTP24h,,2021-02-18 09:30:00,2021-02-19 09:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-02-19
com4_2021Feb23_c12,com4,rawWW,cpTP24h,,2021-02-22 08:45:00,2021-02-23 08:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-02-23
com4_2021Feb25_c23,com4,rawWW,cpTP24h,,2021-02-24 09:37:00,2021-02-25 09:32:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-02-25
com4_2021Mar02_c21,com4,rawWW,cpTP24h,,2021-03-01 08:43:00,2021-03-02 08:38:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-02
com4_2021Mar04_c22,com4,rawWW,cpTP24h,,2021-03-03 08:55:00,2021-03-04 08:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-04
com4_2021Mar09_c22,com4,rawWW,cpTP24h,,2021-03-08 08:25:00,2021-03-09 08:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-09
com4_2021Mar16_c23,com4,rawWW,cpTP24h,,2021-03-15 08:50:00,2021-03-16 08:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-16
com4_2021Mar18_c19,com4,rawWW,cpTP24h,,2021-03-17 08:25:00,2021-03-18 08:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-18
com4_2021Mar25_c20,com4,rawWW,cpTP24h,,2021-03-22 08:30:00,2021-03-23 08:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-23
com4_2021Mar30_c22,com4,rawWW,cpTP24h,,2021-03-24 12:35:00,2021-03-25 12:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-03-25
com4_2021Apr01_c20,com4,rawWW,cpTP24h,,2021-03-31 11:30:00,2021-04-01 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-01
com4_2021Apr06_c17,com4,rawWW,cpTP24h,,2021-04-05 11:30:00,2021-04-06 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-06
com4_2021Apr13_c24,com4,rawWW,cpTP24h,,2021-04-12 12:30:00,2021-04-13 12:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-13
com4_2021Apr15_c22,com4,rawWW,cpTP24h,,2021-04-14 12:30:00,2021-04-15 12:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-15
com4_2021Apr20_c22,com4,rawWW,cpTP24h,,2021-04-19 12:15:00,2021-04-20 12:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-20
com4_2021Apr22_c22,com4,rawWW,cpTP24h,,2021-04-21 12:25:00,2021-04-22 12:20:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-22
com4_2021Apr27_c21,com4,rawWW,cpTP24h,,2021-04-26 12:40:00,2021-04-27 12:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-27
com4_2021Apr29_c22,com4,rawWW,cpTP24h,,2021-04-28 12:15:00,2021-04-29 12:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-04-29
com4_2021May04_c21,com4,rawWW,cpTP24h,,2021-05-03 11:40:00,2021-05-04 11:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-04
com4_2021May11_c23,com4,rawWW,cpTP24h,,2021-05-10 12:20:00,2021-05-11 12:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-11
com4_2021May13_c19,com4,rawWW,cpTP24h,,2021-05-12 12:05:00,2021-05-13 12:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-13
com4_2021May18_c24,com4,rawWW,cpTP24h,,2021-05-17 11:30:00,2021-05-18 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-18
com4_2021May20_c20,com4,rawWW,cpTP24h,,2021-05-19 11:20:00,2021-05-20 11:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-20
com4_2021May26_c22,com4,rawWW,cpTP24h,,2021-05-25 11:40:00,2021-05-26 11:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-26
com4_2021May27_c24,com4,rawWW,cpTP24h,,2021-05-26 13:05:00,2021-05-27 13:00:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-05-27
com4_2021Jun01_c21,com4,rawWW,cpTP24h,,2021-05-31 11:29:00,2021-06-01 11:24:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-01
com4_2021Jun03_c23,com4,rawWW,cpTP24h,,2021-06-02 11:33:00,2021-06-03 11:28:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-03
com4_2021Jun08_c20,com4,rawWW,cpTP24h,,2021-06-07 14:05:00,2021-06-08 13:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-08
com4_2021Jun10_c24,com4,rawWW,cpTP24h,,2021-06-09 11:30:00,2021-06-10 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-10
com4_2021Jun15_c24,com4,rawWW,cpTP24h,,2021-06-14 12:15:00,2021-06-15 12:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-15
com4_2021Jun17_c23,com4,rawWW,cpTP24h,,2021-06-16 11:45:00,2021-06-17 11:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-17
com4_2021Jun22_c22,com4,rawWW,cpTP24h,,2021-06-21 11:30:00,2021-06-22 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-22
com4_2021Jun24_c24,com4,rawWW,cpTP24h,,2021-06-23 11:30:00,2021-06-24 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-24
com4_2021Jun29_c10,com4,rawWW,cpTP24h,,2021-06-28 11:15:00,2021-06-29 11:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-29
com4_2021Jun30_c24,com4,rawWW,cpTP24h,,2021-06-29 12:35:00,2021-06-30 12:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-06-30
com4_2021Jul06_c24,com4,rawWW,cpTP24h,,2021-07-05 11:30:00,2021-07-06 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-06
com4_2021Jul08_c24,com4,rawWW,cpTP24h,,2021-07-07 11:40:00,2021-07-08 11:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-08
com4_2021Jul13_c21,com4,rawWW,cpTP24h,,2021-07-12 11:30:00,2021-07-13 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-13
com4_2021Jul15_c23,com4,rawWW,cpTP24h,,2021-07-14 12:20:00,2021-07-15 12:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-15
com4_2021Jul20_c23,com4,rawWW,cpTP24h,,2021-07-19 11:35:00,2021-07-20 11:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-20
com4_2021Jul22_c21,com4,rawWW,cpTP24h,,2021-07-21 11:15:00,2021-07-22 11:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-22
com4_2021Jul27_c24,com4,rawWW,cpTP24h,,2021-07-26 11:50:00,2021-07-27 11:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-27
com4_2021Jul29_c24,com4,rawWW,cpTP24h,,2021-07-28 11:30:00,2021-07-29 11:25:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-07-29
com4_2021Aug04_c21,com4,rawWW,cpTP24h,,2021-08-03 12:35:00,2021-08-04 12:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-04
com4_2021Aug05_c21,com4,rawWW,cpTP24h,,2021-08-04 12:45:00,2021-08-05 12:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-05
com4_2021Aug10_c24,com4,rawWW,cpTP24h,,2021-08-09 11:40:00,2021-08-10 11:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-10
com4_2021Aug12_c21,com4,rawWW,cpTP24h,,2021-08-11 11:35:00,2021-08-12 11:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-12
com4_2021Aug17_c19,com4,rawWW,cpTP24h,,2021-08-16 13:55:00,2021-08-17 13:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-17
com4_2021Aug19_c19,com4,rawWW,cpTP24h,,2021-08-18 13:50:00,2021-08-19 13:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-19
com4_2021Aug24_c22,com4,rawWW,cpTP24h,,2021-08-23 11:35:00,2021-08-24 11:30:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-24
com4_2021Aug26_c19,com4,rawWW,cpTP24h,,2021-08-25 11:40:00,2021-08-26 11:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-26
com4_2021Aug31_c24,com4,rawWW,cpTP24h,,2021-08-30 11:55:00,2021-08-31 11:50:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-08-31
com4_2021Sep02_c22,com4,rawWW,cpTP24h,,2021-09-01 11:40:00,2021-09-02 11:35:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-02
com4_2021Sep08_c24,com4,rawWW,cpTP24h,,2021-09-07 11:45:00,2021-09-08 11:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-08
com4_2021Sep09_c24,com4,rawWW,cpTP24h,,2021-09-08 12:50:00,2021-09-09 12:45:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-09
com4_2021Sep14_c23,com4,rawWW,cpTP24h,,2021-09-13 12:00:00,2021-09-14 11:55:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-14
com4_2021Sep16_c24,com4,rawWW,cpTP24h,,2021-09-15 11:45:00,2021-09-16 11:40:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-16
com4_2021Sep21_c24,com4,rawWW,cpTP24h,,2021-09-20 11:20:00,2021-09-21 11:15:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-21
com4_2021Sep28_c23,com4,rawWW,cpTP24h,,2021-09-27 11:15:00,2021-09-28 11:10:00,1.0,4,Yes,Samples collected at ambient temperature and shipped to Ryerson lab same day on ice.,2021-09-28
