uSiteMeasureID,siteID,sampleID,reporterID,dateTime,type,typeOther,typeDescription,aggregation,aggregationOther,aggregationDesc,value,unit,notes
fac1b_flow_14,fac1b,fac1b_2021Jul22_c24,Ryerson_Hataley,2021-07-22 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_15,fac1b,fac1b_2021Jul29_c24,Ryerson_Hataley,2021-07-29 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_16,fac1b,fac1b_2021Aug04_c24,Ryerson_Hataley,2021-08-04 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_17,fac1b,fac1b_2021Aug05_c24,Ryerson_Hataley,2021-08-05 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_18,fac1b,fac1b_2021Aug12_c24,Ryerson_Hataley,2021-08-12 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_19,fac1b,fac1b_2021Aug17_c23,Ryerson_Hataley,2021-08-17 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_20,fac1b,fac1b_2021Aug19_c23,Ryerson_Hataley,2021-08-19 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_21,fac1b,fac1b_2021Aug24_c24,Ryerson_Hataley,2021-08-24 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_22,fac1b,fac1b_2021Aug26_c24,Ryerson_Hataley,2021-08-26 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_23,fac1b,fac1b_2021Aug31_c24,Ryerson_Hataley,2021-08-31 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_24,fac1b,fac1b_2021Sep02_g,Ryerson_Hataley,2021-09-02 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_25,fac1b,fac1b_2021Sep08_c24,Ryerson_Hataley,2021-09-08 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_26,fac1b,fac1b_2021Sep09_c24,Ryerson_Hataley,2021-09-09 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_27,fac1b,fac1b_2021Sep16_c24,Ryerson_Hataley,2021-09-16 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_28,fac1b,fac1b_2021Sep21_c24,Ryerson_Hataley,2021-09-21 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_29,fac1b,fac1b_2021Sep23_c24,Ryerson_Hataley,2021-09-23 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_30,fac1b,fac1b_2021Sep28_c24,Ryerson_Hataley,2021-09-28 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2_flow_1,fac2,fac2_2021May04_c9,Ryerson_Hataley,2021-05-04 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2_flow_2,fac2,fac2_2021May06_c9,Ryerson_Hataley,2021-05-06 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2_flow_3,fac2,fac2_2021May11_c5,Ryerson_Hataley,2021-05-11 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2_flow_4,fac2,fac2_2021May13_c5,Ryerson_Hataley,2021-05-13 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2_flow_5,fac2,fac2_2021May18_c7,Ryerson_Hataley,2021-05-18 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2_flow_6,fac2,fac2_2021May20_c5,Ryerson_Hataley,2021-05-20 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2_flow_7,fac2,fac2_2021May26_c12,Ryerson_Hataley,2021-05-26 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2_flow_8,fac2,fac2_2021May27_c14,Ryerson_Hataley,2021-05-27 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2_flow_9,fac2,fac2_2021Jun01_c3,Ryerson_Hataley,2021-06-01 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2a_flow_1,fac2a,fac2a_2021Jun29_c3,Ryerson_Hataley,2021-06-29 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2a_flow_2,fac2a,fac2a_2021Jun30_c11,Ryerson_Hataley,2021-06-30 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2a_flow_3,fac2a,fac2a_2021Jul08_c6,Ryerson_Hataley,2021-07-08 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2a_flow_4,fac2a,fac2a_2021Jul13_c7,Ryerson_Hataley,2021-07-13 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_1,fac2b,fac2b_2021Jul15_c14,Ryerson_Hataley,2021-07-15 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_2,fac2b,fac2b_2021Jul20_c10,Ryerson_Hataley,2021-07-20 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_3,fac2b,fac2b_2021Jul22_c8,Ryerson_Hataley,2021-07-22 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_4,fac2b,fac2b_2021Jul27_c8,Ryerson_Hataley,2021-07-27 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_5,fac2b,fac2b_2021Jul29_c9,Ryerson_Hataley,2021-07-29 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_6,fac2b,fac2b_2021Aug04_c14,Ryerson_Hataley,2021-08-04 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_7,fac2b,fac2b_2021Aug05_c12,Ryerson_Hataley,2021-08-05 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_8,fac2b,fac2b_2021Aug10_c10,Ryerson_Hataley,2021-08-10 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_9,fac2b,fac2b_2021Aug12_c12,Ryerson_Hataley,2021-08-12 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_10,fac2b,fac2b_2021Aug17_c14,Ryerson_Hataley,2021-08-17 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_11,fac2b,fac2b_2021Aug19_c14,Ryerson_Hataley,2021-08-19 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_12,fac2b,fac2b_2021Aug24_c13,Ryerson_Hataley,2021-08-24 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_13,fac2b,fac2b_2021Aug26_c14,Ryerson_Hataley,2021-08-26 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_14,fac2b,fac2b_2021Aug31_c14,Ryerson_Hataley,2021-08-31 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_15,fac2b,fac2b_2021Sep02_c13,Ryerson_Hataley,2021-09-02 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_16,fac2b,fac2b_2021Sep08_c3,Ryerson_Hataley,2021-09-08 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_17,fac2b,fac2b_2021Sep09_c3,Ryerson_Hataley,2021-09-09 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_18,fac2b,fac2b_2021Sep14_c7,Ryerson_Hataley,2021-09-14 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac2b_flow_19,fac2b,fac2b_2021Sep16_b2,Ryerson_Hataley,2021-09-16 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
