uWwMeasureID,sampleID,labID,assayMethodID,instrumentID,reporterID,analysisDate,reportDate,fractionAnalyzed,type,typeOther,unit,unitOther,index,value,qualityFlag,CF,ESV,notes
6469_TPKL220401_2_nPMMoV_3_2022-04-04,TPKL220401_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-04,2022-04-04,solid,nPMMoV,,gcL,,3,2718896.11656388,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>35
6470_TPKL220404_1_covN1_1_2022-04-06,TPKL220404_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-06,2022-04-07,solid,covN1,,gcL,,1,23471.42705558,,276.9230769,1.384615385,
6471_TPKL220404_1_covN1_2_2022-04-06,TPKL220404_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-06,2022-04-07,solid,covN1,,gcL,,2,26433.04363112,,276.9230769,1.384615385,
6472_TPKL220404_1_covN1_3_2022-04-06,TPKL220404_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-06,2022-04-07,solid,covN1,,gcL,,3,22868.15485192,,276.9230769,1.384615385,
6473_TPKL220404_1_covN2_1_2022-04-06,TPKL220404_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-06,2022-04-07,solid,covN2,,gcL,,1,23553.1889267895,,276.9230769,1.384615385,
6474_TPKL220404_1_covN2_2_2022-04-06,TPKL220404_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-06,2022-04-07,solid,covN2,,gcL,,2,19196.4963050649,,276.9230769,1.384615385,
6475_TPKL220404_1_covN2_3_2022-04-06,TPKL220404_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-06,2022-04-07,solid,covN2,,gcL,,3,20986.2808288158,,276.9230769,1.384615385,
6476_TPKL220404_1_nPMMoV_1_2022-04-06,TPKL220404_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-06,2022-04-07,solid,nPMMoV,,gcL,,1,2951450.35636,B,55.3846153846154,0.276923076923077,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6477_TPKL220404_1_nPMMoV_2_2022-04-06,TPKL220404_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-06,2022-04-07,solid,nPMMoV,,gcL,,2,1512951.53789209,B,55.3846153846154,0.276923076923077,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6478_TPKL220404_1_nPMMoV_3_2022-04-06,TPKL220404_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-06,2022-04-07,solid,nPMMoV,,gcL,,3,2217342.57732963,B,55.3846153846154,0.276923076923077,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6479_TPKL220406_1_covN1_1_2022-04-11,TPKL220406_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-11,2022-04-11,solid,covN1,,gcL,,1,54976.05941954,,276.9230769,1.384615385,
6480_TPKL220406_1_covN1_2_2022-04-11,TPKL220406_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-11,2022-04-11,solid,covN1,,gcL,,2,45558.93193152,,276.9230769,1.384615385,
6481_TPKL220406_1_covN1_3_2022-04-11,TPKL220406_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-11,2022-04-11,solid,covN1,,gcL,,3,52095.54839706,,276.9230769,1.384615385,
6482_TPKL220406_1_covN2_1_2022-04-11,TPKL220406_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-11,2022-04-11,solid,covN2,,gcL,,1,38688.0139591033,,276.9230769,1.384615385,
6483_TPKL220406_1_covN2_2_2022-04-11,TPKL220406_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-11,2022-04-11,solid,covN2,,gcL,,2,40744.6683394422,,276.9230769,1.384615385,
6484_TPKL220406_1_covN2_3_2022-04-11,TPKL220406_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-11,2022-04-11,solid,covN2,,gcL,,3,39009.2649728867,,276.9230769,1.384615385,
6485_TPKL220406_1_nPMMoV_1_2022-04-11,TPKL220406_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-11,2022-04-11,solid,nPMMoV,,gcL,,1,9830006.30325964,,92.3076923076923,0.461538461538461,
6486_TPKL220406_1_nPMMoV_2_2022-04-11,TPKL220406_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-11,2022-04-11,solid,nPMMoV,,gcL,,2,12220745.5768377,,92.3076923076923,0.461538461538461,
6487_TPKL220406_1_nPMMoV_3_2022-04-11,TPKL220406_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-11,2022-04-11,solid,nPMMoV,,gcL,,3,9601878.91917307,,92.3076923076923,0.461538461538461,
6488_TPKL220406_2_covN1_1_2022-04-11,TPKL220406_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-11,2022-04-11,solid,covN1,,gcL,,1,178279.97229224,,276.9230769,1.384615385,
6489_TPKL220406_2_covN1_2_2022-04-11,TPKL220406_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-11,2022-04-11,solid,covN1,,gcL,,2,211054.41572824,,276.9230769,1.384615385,
6490_TPKL220406_2_covN1_3_2022-04-11,TPKL220406_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-11,2022-04-11,solid,covN1,,gcL,,3,195969.1388,,276.9230769,1.384615385,
6491_TPKL220406_2_covN2_1_2022-04-11,TPKL220406_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-11,2022-04-11,solid,covN2,,gcL,,1,191123.683117651,,276.9230769,1.384615385,
6492_TPKL220406_2_covN2_2_2022-04-11,TPKL220406_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-11,2022-04-11,solid,covN2,,gcL,,2,178939.955038304,,276.9230769,1.384615385,
6493_TPKL220406_2_covN2_3_2022-04-11,TPKL220406_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-11,2022-04-11,solid,covN2,,gcL,,3,189302.406870951,,276.9230769,1.384615385,
6494_TPKL220406_2_nPMMoV_1_2022-04-11,TPKL220406_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-11,2022-04-11,solid,nPMMoV,,gcL,,1,12128280.1902466,,92.3076923076923,0.461538461538461,
6495_TPKL220406_2_nPMMoV_2_2022-04-11,TPKL220406_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-11,2022-04-11,solid,nPMMoV,,gcL,,2,11175679.7200174,,92.3076923076923,0.461538461538461,
6496_TPKL220406_2_nPMMoV_3_2022-04-11,TPKL220406_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-11,2022-04-11,solid,nPMMoV,,gcL,,3,12072425.290392,,92.3076923076923,0.461538461538461,
6497_TPKL220408_1_covN1_1_2022-04-12,TPKL220408_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-12,2022-04-12,solid,covN1,,gcL,,1,19009.2494151,,276.9230769,1.384615385,
6498_TPKL220408_1_covN1_2_2022-04-12,TPKL220408_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-12,2022-04-12,solid,covN1,,gcL,,2,25724.18254182,,276.9230769,1.384615385,
6499_TPKL220408_1_covN1_3_2022-04-12,TPKL220408_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-12,2022-04-12,solid,covN1,,gcL,,3,23257.21595106,,276.9230769,1.384615385,
6500_TPKL220408_1_covN2_1_2022-04-12,TPKL220408_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-12,2022-04-12,solid,covN2,,gcL,,1,32881.18787716,,276.9230769,1.384615385,
6501_TPKL220408_1_covN2_2_2022-04-12,TPKL220408_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-12,2022-04-12,solid,covN2,,gcL,,2,43496.04866166,,276.9230769,1.384615385,
6502_TPKL220408_1_covN2_3_2022-04-12,TPKL220408_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-12,2022-04-12,solid,covN2,,gcL,,3,37619.54328692,,276.9230769,1.384615385,
6503_TPKL220408_1_nPMMoV_1_2022-04-12,TPKL220408_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-12,2022-04-12,solid,nPMMoV,,gcL,,1,4844444.30791281,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6504_TPKL220408_1_nPMMoV_2_2022-04-12,TPKL220408_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-12,2022-04-12,solid,nPMMoV,,gcL,,2,5466263.72392004,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6505_TPKL220408_1_nPMMoV_3_2022-04-12,TPKL220408_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-12,2022-04-12,solid,nPMMoV,,gcL,,3,4953438.68980636,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6506_TPKL220408_2_covN1_1_2022-04-12,TPKL220408_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-12,2022-04-12,solid,covN1,,gcL,,1,8397.56640828,,276.9230769,1.384615385,
6507_TPKL220408_2_covN1_2_2022-04-12,TPKL220408_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-12,2022-04-12,solid,covN1,,gcL,,2,11356.29409502,,276.9230769,1.384615385,
6508_TPKL220408_2_covN1_3_2022-04-12,TPKL220408_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-12,2022-04-12,solid,covN1,,gcL,,3,13635.26624712,,276.9230769,1.384615385,
6509_TPKL220408_2_covN2_1_2022-04-12,TPKL220408_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-12,2022-04-12,solid,covN2,,gcL,,1,18048.6938891,,276.9230769,1.384615385,
6510_TPKL220408_2_covN2_2_2022-04-12,TPKL220408_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-12,2022-04-12,solid,covN2,,gcL,,2,13237.32181492,,276.9230769,1.384615385,
6511_TPKL220408_2_covN2_3_2022-04-12,TPKL220408_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-12,2022-04-12,solid,covN2,,gcL,,3,21756.79933056,,276.9230769,1.384615385,
6512_TPKL220408_2_nPMMoV_1_2022-04-12,TPKL220408_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-12,2022-04-12,solid,nPMMoV,,gcL,,1,3570693.83906815,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6513_TPKL220408_2_nPMMoV_2_2022-04-12,TPKL220408_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-12,2022-04-12,solid,nPMMoV,,gcL,,2,4274162.2441559,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6514_TPKL220408_2_nPMMoV_3_2022-04-12,TPKL220408_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-12,2022-04-12,solid,nPMMoV,,gcL,,3,4014795.92043946,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6515_TPKL220411_1_covN1_1_2022-04-14,TPKL220411_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-14,2022-04-14,solid,covN1,,gcL,,1,47539.77075946,,276.9230769,1.384615385,
6516_TPKL220411_1_covN1_2_2022-04-14,TPKL220411_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-14,2022-04-14,solid,covN1,,gcL,,2,58499.34820002,,276.9230769,1.384615385,
6517_TPKL220411_1_covN1_3_2022-04-14,TPKL220411_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-14,2022-04-14,solid,covN1,,gcL,,3,52315.32061252,,276.9230769,1.384615385,
6518_TPKL220411_1_covN2_1_2022-04-14,TPKL220411_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-14,2022-04-14,solid,covN2,,gcL,,1,52510.6153865934,,276.9230769,1.384615385,
6519_TPKL220411_1_covN2_2_2022-04-14,TPKL220411_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-14,2022-04-14,solid,covN2,,gcL,,2,54668.2019232393,,276.9230769,1.384615385,
6520_TPKL220411_1_covN2_3_2022-04-14,TPKL220411_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-14,2022-04-14,solid,covN2,,gcL,,3,60957.3120004865,,276.9230769,1.384615385,
6521_TPKL220411_1_nPMMoV_1_2022-04-14,TPKL220411_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-14,2022-04-14,solid,nPMMoV,,gcL,,1,13056263.666386,,55.3846153846154,0.276923076923077,
6522_TPKL220411_1_nPMMoV_2_2022-04-14,TPKL220411_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-14,2022-04-14,solid,nPMMoV,,gcL,,2,14429816.8103878,,55.3846153846154,0.276923076923077,
6523_TPKL220411_1_nPMMoV_3_2022-04-14,TPKL220411_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-14,2022-04-14,solid,nPMMoV,,gcL,,3,15279893.5347995,,55.3846153846154,0.276923076923077,
6524_TPKL220411_2_covN1_1_2022-04-14,TPKL220411_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-14,2022-04-14,solid,covN1,,gcL,,1,36324.81554898,,276.9230769,1.384615385,
6525_TPKL220411_2_covN1_2_2022-04-14,TPKL220411_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-14,2022-04-14,solid,covN1,,gcL,,2,44807.82084352,,276.9230769,1.384615385,
6526_TPKL220411_2_covN1_3_2022-04-14,TPKL220411_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-14,2022-04-14,solid,covN1,,gcL,,3,41626.7209414,,276.9230769,1.384615385,
6527_TPKL220411_2_covN2_1_2022-04-14,TPKL220411_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-14,2022-04-14,solid,covN2,,gcL,,1,28430.8791938678,,276.9230769,1.384615385,
6528_TPKL220411_2_covN2_2_2022-04-14,TPKL220411_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-14,2022-04-14,solid,covN2,,gcL,,2,33192.9338626873,,276.9230769,1.384615385,
6529_TPKL220411_2_covN2_3_2022-04-14,TPKL220411_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-14,2022-04-14,solid,covN2,,gcL,,3,38199.1968286229,,276.9230769,1.384615385,
6530_TPKL220411_2_nPMMoV_1_2022-04-14,TPKL220411_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-14,2022-04-14,solid,nPMMoV,,gcL,,1,11244340.0597916,,55.3846153846154,0.276923076923077,
6531_TPKL220411_2_nPMMoV_2_2022-04-14,TPKL220411_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-14,2022-04-14,solid,nPMMoV,,gcL,,2,13326470.3812103,,55.3846153846154,0.276923076923077,
6532_TPKL220411_2_nPMMoV_3_2022-04-14,TPKL220411_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-14,2022-04-14,solid,nPMMoV,,gcL,,3,12370078.0404514,,55.3846153846154,0.276923076923077,
6533_TPKL220413_1_covN1_1_2022-04-21,TPKL220413_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-21,2022-04-21,solid,covN1,,gcL,,1,76102.28654728,,276.9230769,1.384615385,
6534_TPKL220413_1_covN1_2_2022-04-21,TPKL220413_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-21,2022-04-21,solid,covN1,,gcL,,2,99973.46359056,,276.9230769,1.384615385,
6535_TPKL220413_1_covN1_3_2022-04-21,TPKL220413_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-21,2022-04-21,solid,covN1,,gcL,,3,74287.775492,,276.9230769,1.384615385,
6536_TPKL220413_1_covN2_1_2022-04-21,TPKL220413_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-21,2022-04-21,solid,covN2,,gcL,,1,98249.5361858262,,276.9230769,1.384615385,
6537_TPKL220413_1_covN2_2_2022-04-21,TPKL220413_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-21,2022-04-21,solid,covN2,,gcL,,2,88054.4944850753,,276.9230769,1.384615385,
6538_TPKL220413_1_covN2_3_2022-04-21,TPKL220413_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-21,2022-04-21,solid,covN2,,gcL,,3,95992.2402041703,,276.9230769,1.384615385,
6539_TPKL220413_1_nPMMoV_1_2022-04-21,TPKL220413_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-21,2022-04-21,solid,nPMMoV,,gcL,,1,5354947.82595409,B,276.9230769,1.384615385,
6540_TPKL220413_1_nPMMoV_2_2022-04-21,TPKL220413_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-21,2022-04-21,solid,nPMMoV,,gcL,,2,6126454.04455668,B,276.9230769,1.384615385,
6541_TPKL220413_1_nPMMoV_3_2022-04-21,TPKL220413_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-21,2022-04-21,solid,nPMMoV,,gcL,,3,5760686.16153729,B,276.9230769,1.384615385,
6542_TPKL220415_1_covN1_1_2022-04-20,TPKL220415_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-20,2022-04-20,solid,covN1,,gcL,,1,40736.36541324,,276.9230769,1.384615385,
6543_TPKL220415_1_covN1_2_2022-04-20,TPKL220415_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-20,2022-04-20,solid,covN1,,gcL,,2,12180.06073634,,276.9230769,1.384615385,
6544_TPKL220415_1_covN1_3_2022-04-20,TPKL220415_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-20,2022-04-20,solid,covN1,,gcL,,3,19714.1382823,,276.9230769,1.384615385,
6545_TPKL220415_1_covN2_1_2022-04-20,TPKL220415_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,covN2,,gcL,,1,38951.4777389131,,276.9230769,1.384615385,
6546_TPKL220415_1_covN2_2_2022-04-20,TPKL220415_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,covN2,,gcL,,2,40830.6414376953,,276.9230769,1.384615385,
6547_TPKL220415_1_covN2_3_2022-04-20,TPKL220415_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,covN2,,gcL,,3,29663.6545307726,,276.9230769,1.384615385,
6548_TPKL220415_1_nPMMoV_1_2022-04-20,TPKL220415_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,nPMMoV,,gcL,,1,1297254.8973384,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6549_TPKL220415_1_nPMMoV_2_2022-04-20,TPKL220415_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,nPMMoV,,gcL,,2,1811372.41301065,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6550_TPKL220415_1_nPMMoV_3_2022-04-20,TPKL220415_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,nPMMoV,,gcL,,3,2017592.55290541,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6551_TPKL220418_1_covN1_1_2022-04-20,TPKL220418_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-20,2022-04-20,solid,covN1,,gcL,,1,52744.9705993,,276.9230769,1.384615385,
6552_TPKL220418_1_covN1_2_2022-04-20,TPKL220418_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-20,2022-04-20,solid,covN1,,gcL,,2,49891.75957598,,276.9230769,1.384615385,
6553_TPKL220418_1_covN1_3_2022-04-20,TPKL220418_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-20,2022-04-20,solid,covN1,,gcL,,3,44483.25418684,,276.9230769,1.384615385,
6554_TPKL220418_1_covN2_1_2022-04-20,TPKL220418_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,covN2,,gcL,,1,57050.0932924724,,276.9230769,1.384615385,
6555_TPKL220418_1_covN2_2_2022-04-20,TPKL220418_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,covN2,,gcL,,2,46529.6857800301,,276.9230769,1.384615385,
6556_TPKL220418_1_covN2_3_2022-04-20,TPKL220418_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,covN2,,gcL,,3,54647.1371884009,,276.9230769,1.384615385,
6557_TPKL220418_1_nPMMoV_1_2022-04-20,TPKL220418_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,nPMMoV,,gcL,,1,2448307.74346188,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6558_TPKL220418_1_nPMMoV_2_2022-04-20,TPKL220418_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,nPMMoV,,gcL,,2,2560376.61062771,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6559_TPKL220418_1_nPMMoV_3_2022-04-20,TPKL220418_1,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,nPMMoV,,gcL,,3,3574946.60446079,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6560_TPKL220418_2_covN1_1_2022-04-20,TPKL220418_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-20,2022-04-20,solid,covN1,,gcL,,1,69711.55896614,,276.9230769,1.384615385,
6561_TPKL220418_2_covN1_2_2022-04-20,TPKL220418_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-20,2022-04-20,solid,covN1,,gcL,,2,77532.50316994,,276.9230769,1.384615385,
6562_TPKL220418_2_covN1_3_2022-04-20,TPKL220418_2,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-20,2022-04-20,solid,covN1,,gcL,,3,76902.43652266,,276.9230769,1.384615385,
6563_TPKL220418_2_covN2_1_2022-04-20,TPKL220418_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,covN2,,gcL,,1,77715.1660251423,,276.9230769,1.384615385,
6564_TPKL220418_2_covN2_2_2022-04-20,TPKL220418_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,covN2,,gcL,,2,78173.9881740137,,276.9230769,1.384615385,
6565_TPKL220418_2_covN2_3_2022-04-20,TPKL220418_2,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,covN2,,gcL,,3,88190.1197515489,,276.9230769,1.384615385,
6566_TPKL220418_2_nPMMoV_1_2022-04-20,TPKL220418_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,nPMMoV,,gcL,,1,1806060.72684645,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6567_TPKL220418_2_nPMMoV_2_2022-04-20,TPKL220418_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,nPMMoV,,gcL,,2,2643949.75433849,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6568_TPKL220418_2_nPMMoV_3_2022-04-20,TPKL220418_2,Ybazeta,PMMoV_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,nPMMoV,,gcL,,3,2881020.33434857,B,276.9230769,1.384615385,ONE PROCESS CONTROL WELL AMPLIFIED CT>40
6569_TPKL220420_1_covN1_1_2022-04-20,TPKL220420_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-20,2022-04-20,solid,covN1,,gcL,,1,12030.4162965,,276.9230769,1.384615385,
6570_TPKL220420_1_covN1_2_2022-04-20,TPKL220420_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-20,2022-04-20,solid,covN1,,gcL,,2,17559.3883486,,276.9230769,1.384615385,
6571_TPKL220420_1_covN1_3_2022-04-20,TPKL220420_1,Ybazeta,N1_qPCR_Assay,HSNRI_qPCR_2,Jknockleby,2022-04-20,2022-04-20,solid,covN1,,gcL,,3,12575.47739084,,276.9230769,1.384615385,
6572_TPKL220420_1_covN2_1_2022-04-20,TPKL220420_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,covN2,,gcL,,1,20974.0145591508,,276.9230769,1.384615385,
6573_TPKL220420_1_covN2_2_2022-04-20,TPKL220420_1,Ybazeta,N2_qPCR_Assay,HSNRI_qPCR_1,Jknockleby,2022-04-20,2022-04-20,solid,covN2,,gcL,,2,17365.7372069465,,276.9230769,1.384615385,
